condition,left_writer,right_writer,left_page_id,right_page_id,left_filename,right_filename,label,score
cross_variable_variable,202,218,1,3,0202_1.jpg,0218_3.jpg,0,0.7929604649543762
cross_variable_variable,202,222,1,3,0202_1.jpg,0222_3.jpg,0,0.5815656185150146
cross_variable_variable,202,238,1,3,0202_1.jpg,0238_3.jpg,0,0.6437250971794128
cross_variable_variable,202,253,1,3,0202_1.jpg,0253_3.jpg,0,0.9180643558502197
cross_variable_variable,202,254,1,3,0202_1.jpg,0254_3.jpg,0,0.05851591005921364
cross_variable_variable,202,257,1,3,0202_1.jpg,0257_3.jpg,0,-0.03591952472925186
cross_variable_variable,202,258,1,3,0202_1.jpg,0258_3.jpg,0,0.3308247923851013
cross_variable_variable,202,268,1,3,0202_1.jpg,0268_3.jpg,0,-0.020234210416674614
cross_variable_variable,202,269,1,3,0202_1.jpg,0269_3.jpg,0,0.53376704454422
cross_variable_variable,202,270,1,3,0202_1.jpg,0270_3.jpg,0,0.1246628686785698
cross_variable_variable,202,277,1,3,0202_1.jpg,0277_3.jpg,0,0.4847043752670288
cross_variable_variable,202,278,1,3,0202_1.jpg,0278_3.jpg,0,0.774196207523346
cross_variable_variable,205,5,1,3,0205_1.jpg,0005_3.jpg,0,0.6226199269294739
cross_variable_variable,205,9,1,3,0205_1.jpg,0009_3.jpg,0,0.5520392060279846
cross_variable_variable,205,10,1,3,0205_1.jpg,0010_3.jpg,0,0.5312614440917969
cross_variable_variable,205,28,1,3,0205_1.jpg,0028_3.jpg,0,0.5617331266403198
cross_variable_variable,205,32,1,3,0205_1.jpg,0032_3.jpg,0,0.8787176012992859
cross_variable_variable,205,33,1,3,0205_1.jpg,0033_3.jpg,0,0.6525397896766663
cross_variable_variable,205,34,1,3,0205_1.jpg,0034_3.jpg,0,0.8466795682907104
cross_variable_variable,205,44,1,3,0205_1.jpg,0044_3.jpg,0,0.753146767616272
cross_variable_variable,205,51,1,3,0205_1.jpg,0051_3.jpg,0,0.2911567986011505
cross_variable_variable,205,54,1,3,0205_1.jpg,0054_3.jpg,0,0.8127783536911011
cross_variable_variable,205,63,1,3,0205_1.jpg,0063_3.jpg,0,0.7897810339927673
cross_variable_variable,205,68,1,3,0205_1.jpg,0068_3.jpg,0,0.7247336506843567
cross_variable_variable,205,69,1,3,0205_1.jpg,0069_3.jpg,0,0.6210317015647888
cross_variable_variable,205,73,1,3,0205_1.jpg,0073_3.jpg,0,0.8005416393280029
cross_variable_variable,205,95,1,3,0205_1.jpg,0095_3.jpg,0,0.7489445805549622
cross_variable_variable,205,121,1,3,0205_1.jpg,0121_3.jpg,0,0.7741134762763977
cross_variable_variable,205,128,1,3,0205_1.jpg,0128_3.jpg,0,0.6484313011169434
cross_variable_variable,205,129,1,3,0205_1.jpg,0129_3.jpg,0,0.38333308696746826
cross_variable_variable,205,131,1,3,0205_1.jpg,0131_3.jpg,0,0.7348899841308594
cross_variable_variable,205,139,1,3,0205_1.jpg,0139_3.jpg,0,0.382658988237381
cross_variable_variable,205,144,1,3,0205_1.jpg,0144_3.jpg,0,0.6163066625595093
cross_variable_variable,205,145,1,3,0205_1.jpg,0145_3.jpg,0,0.4260842800140381
cross_variable_variable,205,150,1,3,0205_1.jpg,0150_3.jpg,0,0.5387184023857117
cross_variable_variable,205,160,1,3,0205_1.jpg,0160_3.jpg,0,0.7606117725372314
cross_variable_variable,205,165,1,3,0205_1.jpg,0165_3.jpg,0,0.31388914585113525
cross_variable_variable,205,166,1,3,0205_1.jpg,0166_3.jpg,0,0.4434514343738556
cross_variable_variable,205,170,1,3,0205_1.jpg,0170_3.jpg,0,0.2747212052345276
cross_variable_variable,205,174,1,3,0205_1.jpg,0174_3.jpg,0,0.4472176134586334
cross_variable_variable,205,176,1,3,0205_1.jpg,0176_3.jpg,0,0.44589945673942566
cross_variable_variable,205,193,1,3,0205_1.jpg,0193_3.jpg,0,0.30916279554367065
cross_variable_variable,205,202,1,3,0205_1.jpg,0202_3.jpg,0,0.8592610955238342
cross_variable_variable,205,205,1,3,0205_1.jpg,0205_3.jpg,1,0.6038529276847839
cross_variable_variable,205,210,1,3,0205_1.jpg,0210_3.jpg,0,0.24551799893379211
cross_variable_variable,205,218,1,3,0205_1.jpg,0218_3.jpg,0,0.6657572984695435
cross_variable_variable,205,222,1,3,0205_1.jpg,0222_3.jpg,0,0.7221574187278748
cross_variable_variable,205,238,1,3,0205_1.jpg,0238_3.jpg,0,0.659916341304779
cross_variable_variable,205,253,1,3,0205_1.jpg,0253_3.jpg,0,0.8487008810043335
cross_variable_variable,205,254,1,3,0205_1.jpg,0254_3.jpg,0,0.35675686597824097
cross_variable_variable,205,257,1,3,0205_1.jpg,0257_3.jpg,0,0.25121593475341797
cross_variable_variable,205,258,1,3,0205_1.jpg,0258_3.jpg,0,0.5799707770347595
cross_variable_variable,205,268,1,3,0205_1.jpg,0268_3.jpg,0,0.24951674044132233
cross_variable_variable,205,269,1,3,0205_1.jpg,0269_3.jpg,0,0.6574786901473999
cross_variable_variable,205,270,1,3,0205_1.jpg,0270_3.jpg,0,0.4187784492969513
cross_variable_variable,205,277,1,3,0205_1.jpg,0277_3.jpg,0,0.7401997447013855
cross_variable_variable,205,278,1,3,0205_1.jpg,0278_3.jpg,0,0.8555328249931335
cross_variable_variable,210,5,1,3,0210_1.jpg,0005_3.jpg,0,0.5942355394363403
cross_variable_variable,210,9,1,3,0210_1.jpg,0009_3.jpg,0,0.7918868064880371
cross_variable_variable,210,10,1,3,0210_1.jpg,0010_3.jpg,0,0.5162478089332581
cross_variable_variable,210,28,1,3,0210_1.jpg,0028_3.jpg,0,0.7175673842430115
cross_variable_variable,210,32,1,3,0210_1.jpg,0032_3.jpg,0,0.37759867310523987
cross_variable_variable,210,33,1,3,0210_1.jpg,0033_3.jpg,0,0.23392321169376373
cross_variable_variable,210,34,1,3,0210_1.jpg,0034_3.jpg,0,0.3512916564941406
cross_variable_variable,210,44,1,3,0210_1.jpg,0044_3.jpg,0,0.5664544105529785
cross_variable_variable,210,51,1,3,0210_1.jpg,0051_3.jpg,0,0.5304804444313049
cross_variable_variable,210,54,1,3,0210_1.jpg,0054_3.jpg,0,0.5170609951019287
cross_variable_variable,210,63,1,3,0210_1.jpg,0063_3.jpg,0,0.6005277633666992
cross_variable_variable,210,68,1,3,0210_1.jpg,0068_3.jpg,0,0.29179325699806213
cross_variable_variable,210,69,1,3,0210_1.jpg,0069_3.jpg,0,0.6238301396369934
cross_variable_variable,210,73,1,3,0210_1.jpg,0073_3.jpg,0,0.36006996035575867
cross_variable_variable,210,95,1,3,0210_1.jpg,0095_3.jpg,0,0.35704687237739563
cross_variable_variable,210,121,1,3,0210_1.jpg,0121_3.jpg,0,0.22065719962120056
cross_variable_variable,210,128,1,3,0210_1.jpg,0128_3.jpg,0,0.7548936605453491
cross_variable_variable,210,129,1,3,0210_1.jpg,0129_3.jpg,0,0.7309373021125793
cross_variable_variable,210,131,1,3,0210_1.jpg,0131_3.jpg,0,0.3337969183921814
cross_variable_variable,210,139,1,3,0210_1.jpg,0139_3.jpg,0,0.3567940890789032
cross_variable_variable,210,144,1,3,0210_1.jpg,0144_3.jpg,0,0.6391083002090454
cross_variable_variable,210,145,1,3,0210_1.jpg,0145_3.jpg,0,0.5849280953407288
cross_variable_variable,210,150,1,3,0210_1.jpg,0150_3.jpg,0,0.33652687072753906
cross_variable_variable,210,160,1,3,0210_1.jpg,0160_3.jpg,0,0.42330020666122437
cross_variable_variable,210,165,1,3,0210_1.jpg,0165_3.jpg,0,0.7891897559165955
cross_variable_variable,210,166,1,3,0210_1.jpg,0166_3.jpg,0,0.7085506916046143
cross_variable_variable,210,170,1,3,0210_1.jpg,0170_3.jpg,0,0.6501307487487793
cross_variable_variable,210,174,1,3,0210_1.jpg,0174_3.jpg,0,0.7212453484535217
cross_variable_variable,210,176,1,3,0210_1.jpg,0176_3.jpg,0,0.5249332785606384
cross_variable_variable,210,193,1,3,0210_1.jpg,0193_3.jpg,0,0.19382205605506897
cross_variable_variable,210,202,1,3,0210_1.jpg,0202_3.jpg,0,0.21675565838813782
cross_variable_variable,210,205,1,3,0210_1.jpg,0205_3.jpg,0,0.30397099256515503
cross_variable_variable,210,210,1,3,0210_1.jpg,0210_3.jpg,1,0.8544630408287048
cross_variable_variable,210,218,1,3,0210_1.jpg,0218_3.jpg,0,0.24800512194633484
cross_variable_variable,210,222,1,3,0210_1.jpg,0222_3.jpg,0,0.3365277945995331
cross_variable_variable,210,238,1,3,0210_1.jpg,0238_3.jpg,0,0.2970491051673889
cross_variable_variable,210,253,1,3,0210_1.jpg,0253_3.jpg,0,0.3527529835700989
cross_variable_variable,210,254,1,3,0210_1.jpg,0254_3.jpg,0,0.46270501613616943
cross_variable_variable,210,257,1,3,0210_1.jpg,0257_3.jpg,0,0.43219196796417236
cross_variable_variable,210,258,1,3,0210_1.jpg,0258_3.jpg,0,0.5977162718772888
cross_variable_variable,210,268,1,3,0210_1.jpg,0268_3.jpg,0,0.3677542209625244
cross_variable_variable,210,269,1,3,0210_1.jpg,0269_3.jpg,0,0.18840332329273224
cross_variable_variable,210,270,1,3,0210_1.jpg,0270_3.jpg,0,0.6268652677536011
cross_variable_variable,210,277,1,3,0210_1.jpg,0277_3.jpg,0,0.7678947448730469
cross_variable_variable,210,278,1,3,0210_1.jpg,0278_3.jpg,0,0.33957257866859436
cross_variable_variable,218,5,1,3,0218_1.jpg,0005_3.jpg,0,0.3983827531337738
cross_variable_variable,218,9,1,3,0218_1.jpg,0009_3.jpg,0,0.13866056501865387
cross_variable_variable,218,10,1,3,0218_1.jpg,0010_3.jpg,0,0.32433250546455383
cross_variable_variable,218,28,1,3,0218_1.jpg,0028_3.jpg,0,0.6176955103874207
cross_variable_variable,218,32,1,3,0218_1.jpg,0032_3.jpg,0,0.5567858815193176
cross_variable_variable,218,33,1,3,0218_1.jpg,0033_3.jpg,0,0.22579029202461243
cross_variable_variable,218,34,1,3,0218_1.jpg,0034_3.jpg,0,0.5456214547157288
cross_variable_variable,218,44,1,3,0218_1.jpg,0044_3.jpg,0,0.6234586238861084
cross_variable_variable,218,51,1,3,0218_1.jpg,0051_3.jpg,0,0.095120370388031
cross_variable_variable,218,54,1,3,0218_1.jpg,0054_3.jpg,0,0.5255970358848572
cross_variable_variable,218,63,1,3,0218_1.jpg,0063_3.jpg,0,0.394465833902359
cross_variable_variable,218,68,1,3,0218_1.jpg,0068_3.jpg,0,0.532193660736084
cross_variable_variable,218,69,1,3,0218_1.jpg,0069_3.jpg,0,0.2692670524120331
cross_variable_variable,218,73,1,3,0218_1.jpg,0073_3.jpg,0,0.7540658116340637
cross_variable_variable,218,95,1,3,0218_1.jpg,0095_3.jpg,0,0.5182856917381287
cross_variable_variable,218,121,1,3,0218_1.jpg,0121_3.jpg,0,0.59404057264328
cross_variable_variable,218,128,1,3,0218_1.jpg,0128_3.jpg,0,0.21331457793712616
cross_variable_variable,218,129,1,3,0218_1.jpg,0129_3.jpg,0,-0.004950761795043945
cross_variable_variable,218,131,1,3,0218_1.jpg,0131_3.jpg,0,0.8034877181053162
cross_variable_variable,218,139,1,3,0218_1.jpg,0139_3.jpg,0,0.13223707675933838
cross_variable_variable,218,144,1,3,0218_1.jpg,0144_3.jpg,0,0.15399150550365448
cross_variable_variable,218,145,1,3,0218_1.jpg,0145_3.jpg,0,0.11076737195253372
cross_variable_variable,218,150,1,3,0218_1.jpg,0150_3.jpg,0,0.7842464447021484
cross_variable_variable,218,160,1,3,0218_1.jpg,0160_3.jpg,0,0.34033292531967163
cross_variable_variable,218,165,1,3,0218_1.jpg,0165_3.jpg,0,0.240949347615242
cross_variable_variable,218,166,1,3,0218_1.jpg,0166_3.jpg,0,0.4583047330379486
cross_variable_variable,218,170,1,3,0218_1.jpg,0170_3.jpg,0,-0.03562653809785843
cross_variable_variable,218,174,1,3,0218_1.jpg,0174_3.jpg,0,-0.04201340675354004
cross_variable_variable,218,176,1,3,0218_1.jpg,0176_3.jpg,0,0.5749426484107971
cross_variable_variable,218,193,1,3,0218_1.jpg,0193_3.jpg,0,0.594825029373169
cross_variable_variable,218,202,1,3,0218_1.jpg,0202_3.jpg,0,0.6897218823432922
cross_variable_variable,218,205,1,3,0218_1.jpg,0205_3.jpg,0,0.1368040293455124
cross_variable_variable,218,210,1,3,0218_1.jpg,0210_3.jpg,0,-0.049978066235780716
cross_variable_variable,218,218,1,3,0218_1.jpg,0218_3.jpg,1,0.8885026574134827
cross_variable_variable,218,222,1,3,0218_1.jpg,0222_3.jpg,0,0.30531105399131775
cross_variable_variable,218,238,1,3,0218_1.jpg,0238_3.jpg,0,0.4316481649875641
cross_variable_variable,218,253,1,3,0218_1.jpg,0253_3.jpg,0,0.7848266959190369
cross_variable_variable,218,254,1,3,0218_1.jpg,0254_3.jpg,0,-0.16923868656158447
cross_variable_variable,218,257,1,3,0218_1.jpg,0257_3.jpg,0,-0.23795157670974731
cross_variable_variable,218,258,1,3,0218_1.jpg,0258_3.jpg,0,0.05340244248509407
cross_variable_variable,218,268,1,3,0218_1.jpg,0268_3.jpg,0,-0.15905806422233582
cross_variable_variable,218,269,1,3,0218_1.jpg,0269_3.jpg,0,0.24915826320648193
cross_variable_variable,218,270,1,3,0218_1.jpg,0270_3.jpg,0,-0.014835663139820099
cross_variable_variable,218,277,1,3,0218_1.jpg,0277_3.jpg,0,0.333280086517334
cross_variable_variable,218,278,1,3,0218_1.jpg,0278_3.jpg,0,0.583193838596344
cross_variable_variable,222,5,1,3,0222_1.jpg,0005_3.jpg,0,0.4048513174057007
cross_variable_variable,222,9,1,3,0222_1.jpg,0009_3.jpg,0,0.43649208545684814
cross_variable_variable,222,10,1,3,0222_1.jpg,0010_3.jpg,0,0.22690773010253906
cross_variable_variable,222,28,1,3,0222_1.jpg,0028_3.jpg,0,0.5198410749435425
cross_variable_variable,222,32,1,3,0222_1.jpg,0032_3.jpg,0,0.8099910616874695
cross_variable_variable,222,33,1,3,0222_1.jpg,0033_3.jpg,0,0.2691750228404999
cross_variable_variable,222,34,1,3,0222_1.jpg,0034_3.jpg,0,0.7104502320289612
cross_variable_variable,222,44,1,3,0222_1.jpg,0044_3.jpg,0,0.8081853985786438
cross_variable_variable,222,51,1,3,0222_1.jpg,0051_3.jpg,0,-0.08705516904592514
cross_variable_variable,222,54,1,3,0222_1.jpg,0054_3.jpg,0,0.7837008237838745
cross_variable_variable,222,63,1,3,0222_1.jpg,0063_3.jpg,0,0.7880982160568237
cross_variable_variable,222,68,1,3,0222_1.jpg,0068_3.jpg,0,0.5231247544288635
cross_variable_variable,222,69,1,3,0222_1.jpg,0069_3.jpg,0,0.3369939923286438
cross_variable_variable,222,73,1,3,0222_1.jpg,0073_3.jpg,0,0.74154132604599
cross_variable_variable,222,95,1,3,0222_1.jpg,0095_3.jpg,0,0.4099749028682709
cross_variable_variable,222,121,1,3,0222_1.jpg,0121_3.jpg,0,0.6635530591011047
cross_variable_variable,222,128,1,3,0222_1.jpg,0128_3.jpg,0,0.576960027217865
cross_variable_variable,222,129,1,3,0222_1.jpg,0129_3.jpg,0,0.2229565978050232
cross_variable_variable,222,131,1,3,0222_1.jpg,0131_3.jpg,0,0.7351361513137817
cross_variable_variable,222,139,1,3,0222_1.jpg,0139_3.jpg,0,-0.08869363367557526
cross_variable_variable,222,144,1,3,0222_1.jpg,0144_3.jpg,0,0.39373108744621277
cross_variable_variable,222,145,1,3,0222_1.jpg,0145_3.jpg,0,0.10134129971265793
cross_variable_variable,222,150,1,3,0222_1.jpg,0150_3.jpg,0,0.37827321887016296
cross_variable_variable,222,160,1,3,0222_1.jpg,0160_3.jpg,0,0.7027080655097961
cross_variable_variable,222,165,1,3,0222_1.jpg,0165_3.jpg,0,0.5261546969413757
cross_variable_variable,222,166,1,3,0222_1.jpg,0166_3.jpg,0,0.32063448429107666
cross_variable_variable,222,170,1,3,0222_1.jpg,0170_3.jpg,0,-0.01932048238813877
cross_variable_variable,222,174,1,3,0222_1.jpg,0174_3.jpg,0,0.43101730942726135
cross_variable_variable,222,176,1,3,0222_1.jpg,0176_3.jpg,0,0.5032079815864563
cross_variable_variable,222,193,1,3,0222_1.jpg,0193_3.jpg,0,-0.0896998718380928
cross_variable_variable,222,202,1,3,0222_1.jpg,0202_3.jpg,0,0.5492897629737854
cross_variable_variable,222,205,1,3,0222_1.jpg,0205_3.jpg,0,0.2743598520755768
cross_variable_variable,222,210,1,3,0222_1.jpg,0210_3.jpg,0,0.27875280380249023
cross_variable_variable,222,218,1,3,0222_1.jpg,0218_3.jpg,0,0.521882176399231
cross_variable_variable,222,222,1,3,0222_1.jpg,0222_3.jpg,1,0.6695142984390259
cross_variable_variable,222,238,1,3,0222_1.jpg,0238_3.jpg,0,0.6173389554023743
cross_variable_variable,222,253,1,3,0222_1.jpg,0253_3.jpg,0,0.7522276639938354
cross_variable_variable,222,254,1,3,0222_1.jpg,0254_3.jpg,0,0.18063940107822418
cross_variable_variable,222,257,1,3,0222_1.jpg,0257_3.jpg,0,-0.012019404210150242
cross_variable_variable,222,258,1,3,0222_1.jpg,0258_3.jpg,0,0.6361696720123291
cross_variable_variable,222,268,1,3,0222_1.jpg,0268_3.jpg,0,-0.08641812205314636
cross_variable_variable,222,269,1,3,0222_1.jpg,0269_3.jpg,0,0.3734145164489746
cross_variable_variable,222,270,1,3,0222_1.jpg,0270_3.jpg,0,0.1676495224237442
cross_variable_variable,222,277,1,3,0222_1.jpg,0277_3.jpg,0,0.6200904846191406
cross_variable_variable,222,278,1,3,0222_1.jpg,0278_3.jpg,0,0.5721858739852905
cross_variable_variable,238,5,1,3,0238_1.jpg,0005_3.jpg,0,0.4716636836528778
cross_variable_variable,238,9,1,3,0238_1.jpg,0009_3.jpg,0,0.7105668783187866
cross_variable_variable,238,10,1,3,0238_1.jpg,0010_3.jpg,0,0.5069887638092041
cross_variable_variable,238,28,1,3,0238_1.jpg,0028_3.jpg,0,0.24332280457019806
cross_variable_variable,238,32,1,3,0238_1.jpg,0032_3.jpg,0,0.8325867652893066
cross_variable_variable,238,33,1,3,0238_1.jpg,0033_3.jpg,0,0.7086095809936523
cross_variable_variable,238,34,1,3,0238_1.jpg,0034_3.jpg,0,0.7847789525985718
cross_variable_variable,238,44,1,3,0238_1.jpg,0044_3.jpg,0,0.49395474791526794
cross_variable_variable,238,51,1,3,0238_1.jpg,0051_3.jpg,0,0.35475867986679077
cross_variable_variable,238,54,1,3,0238_1.jpg,0054_3.jpg,0,0.7317756414413452
cross_variable_variable,238,63,1,3,0238_1.jpg,0063_3.jpg,0,0.8121936917304993
cross_variable_variable,238,68,1,3,0238_1.jpg,0068_3.jpg,0,0.6276982426643372
cross_variable_variable,238,69,1,3,0238_1.jpg,0069_3.jpg,0,0.6688129305839539
cross_variable_variable,238,73,1,3,0238_1.jpg,0073_3.jpg,0,0.5531673431396484
cross_variable_variable,238,95,1,3,0238_1.jpg,0095_3.jpg,0,0.5987113118171692
cross_variable_variable,238,121,1,3,0238_1.jpg,0121_3.jpg,0,0.5915041565895081
cross_variable_variable,238,128,1,3,0238_1.jpg,0128_3.jpg,0,0.807044506072998
cross_variable_variable,238,129,1,3,0238_1.jpg,0129_3.jpg,0,0.6091930866241455
cross_variable_variable,238,131,1,3,0238_1.jpg,0131_3.jpg,0,0.30596116185188293
cross_variable_variable,238,139,1,3,0238_1.jpg,0139_3.jpg,0,0.4042852222919464
cross_variable_variable,238,144,1,3,0238_1.jpg,0144_3.jpg,0,0.7569341659545898
cross_variable_variable,238,145,1,3,0238_1.jpg,0145_3.jpg,0,0.5158958435058594
cross_variable_variable,238,150,1,3,0238_1.jpg,0150_3.jpg,0,0.03472021222114563
cross_variable_variable,238,160,1,3,0238_1.jpg,0160_3.jpg,0,0.8617666959762573
cross_variable_variable,238,165,1,3,0238_1.jpg,0165_3.jpg,0,0.3346157968044281
cross_variable_variable,238,166,1,3,0238_1.jpg,0166_3.jpg,0,0.22889134287834167
cross_variable_variable,238,170,1,3,0238_1.jpg,0170_3.jpg,0,0.46717923879623413
cross_variable_variable,238,174,1,3,0238_1.jpg,0174_3.jpg,0,0.7510215640068054
cross_variable_variable,238,176,1,3,0238_1.jpg,0176_3.jpg,0,0.10698750615119934
cross_variable_variable,238,193,1,3,0238_1.jpg,0193_3.jpg,0,-0.17563292384147644
cross_variable_variable,238,202,1,3,0238_1.jpg,0202_3.jpg,0,0.670527458190918
cross_variable_variable,238,205,1,3,0238_1.jpg,0205_3.jpg,0,0.7806633114814758
cross_variable_variable,238,210,1,3,0238_1.jpg,0210_3.jpg,0,0.45721304416656494
cross_variable_variable,238,218,1,3,0238_1.jpg,0218_3.jpg,0,0.13761325180530548
cross_variable_variable,238,222,1,3,0238_1.jpg,0222_3.jpg,0,0.8364876508712769
cross_variable_variable,238,238,1,3,0238_1.jpg,0238_3.jpg,1,0.6911467909812927
cross_variable_variable,238,253,1,3,0238_1.jpg,0253_3.jpg,0,0.5546834468841553
cross_variable_variable,238,254,1,3,0238_1.jpg,0254_3.jpg,0,0.723448634147644
cross_variable_variable,238,257,1,3,0238_1.jpg,0257_3.jpg,0,0.5994723439216614
cross_variable_variable,238,258,1,3,0238_1.jpg,0258_3.jpg,0,0.8653802275657654
cross_variable_variable,238,268,1,3,0238_1.jpg,0268_3.jpg,0,0.49226731061935425
cross_variable_variable,238,269,1,3,0238_1.jpg,0269_3.jpg,0,0.7199158072471619
cross_variable_variable,238,270,1,3,0238_1.jpg,0270_3.jpg,0,0.6195666193962097
cross_variable_variable,238,277,1,3,0238_1.jpg,0277_3.jpg,0,0.7676610946655273
cross_variable_variable,238,278,1,3,0238_1.jpg,0278_3.jpg,0,0.658446729183197
cross_variable_variable,253,5,1,3,0253_1.jpg,0005_3.jpg,0,0.6819813251495361
cross_variable_variable,253,9,1,3,0253_1.jpg,0009_3.jpg,0,0.3120953142642975
cross_variable_variable,253,10,1,3,0253_1.jpg,0010_3.jpg,0,0.5188274383544922
cross_variable_variable,253,28,1,3,0253_1.jpg,0028_3.jpg,0,0.2914430797100067
cross_variable_variable,253,32,1,3,0253_1.jpg,0032_3.jpg,0,0.6408092379570007
cross_variable_variable,253,33,1,3,0253_1.jpg,0033_3.jpg,0,0.652157723903656
cross_variable_variable,253,34,1,3,0253_1.jpg,0034_3.jpg,0,0.6936432719230652
cross_variable_variable,253,44,1,3,0253_1.jpg,0044_3.jpg,0,0.530102014541626
cross_variable_variable,253,51,1,3,0253_1.jpg,0051_3.jpg,0,0.32273927330970764
cross_variable_variable,253,54,1,3,0253_1.jpg,0054_3.jpg,0,0.6164222359657288
cross_variable_variable,253,63,1,3,0253_1.jpg,0063_3.jpg,0,0.383150577545166
cross_variable_variable,253,68,1,3,0253_1.jpg,0068_3.jpg,0,0.793482780456543
cross_variable_variable,253,69,1,3,0253_1.jpg,0069_3.jpg,0,0.48047274351119995
cross_variable_variable,253,73,1,3,0253_1.jpg,0073_3.jpg,0,0.4774029552936554
cross_variable_variable,253,95,1,3,0253_1.jpg,0095_3.jpg,0,0.7940009832382202
cross_variable_variable,253,121,1,3,0253_1.jpg,0121_3.jpg,0,0.8232089281082153
cross_variable_variable,253,128,1,3,0253_1.jpg,0128_3.jpg,0,0.36100542545318604
cross_variable_variable,253,129,1,3,0253_1.jpg,0129_3.jpg,0,0.22450406849384308
cross_variable_variable,253,131,1,3,0253_1.jpg,0131_3.jpg,0,0.48473936319351196
cross_variable_variable,253,139,1,3,0253_1.jpg,0139_3.jpg,0,0.48931819200515747
cross_variable_variable,253,144,1,3,0253_1.jpg,0144_3.jpg,0,0.4797571003437042
cross_variable_variable,253,145,1,3,0253_1.jpg,0145_3.jpg,0,0.44134289026260376
cross_variable_variable,253,150,1,3,0253_1.jpg,0150_3.jpg,0,0.541530966758728
cross_variable_variable,253,160,1,3,0253_1.jpg,0160_3.jpg,0,0.5636677742004395
cross_variable_variable,253,165,1,3,0253_1.jpg,0165_3.jpg,0,-0.05143950134515762
cross_variable_variable,253,166,1,3,0253_1.jpg,0166_3.jpg,0,0.2618396580219269
cross_variable_variable,253,170,1,3,0253_1.jpg,0170_3.jpg,0,0.1928103119134903
cross_variable_variable,253,174,1,3,0253_1.jpg,0174_3.jpg,0,0.08548183739185333
cross_variable_variable,253,176,1,3,0253_1.jpg,0176_3.jpg,0,0.08192522823810577
cross_variable_variable,253,193,1,3,0253_1.jpg,0193_3.jpg,0,0.5283384919166565
cross_variable_variable,253,202,1,3,0253_1.jpg,0202_3.jpg,0,0.7262958288192749
cross_variable_variable,253,205,1,3,0253_1.jpg,0205_3.jpg,0,0.5579046010971069
cross_variable_variable,253,210,1,3,0253_1.jpg,0210_3.jpg,0,-0.0845055803656578
cross_variable_variable,253,218,1,3,0253_1.jpg,0218_3.jpg,0,0.6392757296562195
cross_variable_variable,253,222,1,3,0253_1.jpg,0222_3.jpg,0,0.5921981930732727
cross_variable_variable,253,238,1,3,0253_1.jpg,0238_3.jpg,0,0.4298918545246124
cross_variable_variable,253,253,1,3,0253_1.jpg,0253_3.jpg,1,0.815546989440918
cross_variable_variable,253,254,1,3,0253_1.jpg,0254_3.jpg,0,0.26358509063720703
cross_variable_variable,253,257,1,3,0253_1.jpg,0257_3.jpg,0,0.25447675585746765
cross_variable_variable,253,258,1,3,0253_1.jpg,0258_3.jpg,0,0.309393972158432
cross_variable_variable,253,268,1,3,0253_1.jpg,0268_3.jpg,0,0.31737497448921204
cross_variable_variable,253,269,1,3,0253_1.jpg,0269_3.jpg,0,0.6947832703590393
cross_variable_variable,253,270,1,3,0253_1.jpg,0270_3.jpg,0,0.3589077591896057
cross_variable_variable,253,277,1,3,0253_1.jpg,0277_3.jpg,0,0.4335458278656006
cross_variable_variable,253,278,1,3,0253_1.jpg,0278_3.jpg,0,0.8721368908882141
cross_variable_variable,254,5,1,3,0254_1.jpg,0005_3.jpg,0,0.5771586894989014
cross_variable_variable,254,9,1,3,0254_1.jpg,0009_3.jpg,0,0.6820287108421326
cross_variable_variable,254,10,1,3,0254_1.jpg,0010_3.jpg,0,0.67924565076828
cross_variable_variable,254,28,1,3,0254_1.jpg,0028_3.jpg,0,0.05059485882520676
cross_variable_variable,254,32,1,3,0254_1.jpg,0032_3.jpg,0,0.42468345165252686
cross_variable_variable,254,33,1,3,0254_1.jpg,0033_3.jpg,0,0.7525097131729126
cross_variable_variable,254,34,1,3,0254_1.jpg,0034_3.jpg,0,0.46255549788475037
cross_variable_variable,254,44,1,3,0254_1.jpg,0044_3.jpg,0,0.17173200845718384
cross_variable_variable,254,51,1,3,0254_1.jpg,0051_3.jpg,0,0.6442732810974121
cross_variable_variable,254,54,1,3,0254_1.jpg,0054_3.jpg,0,0.5043423175811768
cross_variable_variable,254,63,1,3,0254_1.jpg,0063_3.jpg,0,0.4542287588119507
cross_variable_variable,254,68,1,3,0254_1.jpg,0068_3.jpg,0,0.529035747051239
cross_variable_variable,254,69,1,3,0254_1.jpg,0069_3.jpg,0,0.6503241062164307
cross_variable_variable,254,73,1,3,0254_1.jpg,0073_3.jpg,0,0.08578687906265259
cross_variable_variable,254,95,1,3,0254_1.jpg,0095_3.jpg,0,0.5826012492179871
cross_variable_variable,254,121,1,3,0254_1.jpg,0121_3.jpg,0,0.3429509401321411
cross_variable_variable,254,128,1,3,0254_1.jpg,0128_3.jpg,0,0.6882883906364441
cross_variable_variable,254,129,1,3,0254_1.jpg,0129_3.jpg,0,0.7764689922332764
cross_variable_variable,254,131,1,3,0254_1.jpg,0131_3.jpg,0,-0.12430604547262192
cross_variable_variable,254,139,1,3,0254_1.jpg,0139_3.jpg,0,0.7355775237083435
cross_variable_variable,254,144,1,3,0254_1.jpg,0144_3.jpg,0,0.8624201416969299
