epoch,batch,batch_size,writer_base_loss,arabic_metric_loss,cross_metric_loss,script_head_step_loss,script_head_step_accuracy,script_head_gradient_norm,projection_step_script_loss,projection_step_total_loss,projection_gradient_norm_before_clip,projection_gradient_clipping_activated,post_step_script_loss,post_step_script_accuracy,training_seed
1,11,8,0.4085332751274109,0.19426459074020386,0.21426866948604584,0.8682130575180054,0.5,0.5547159126492904,0.8647259473800659,1.273259162902832,0.42554521560668945,False,1.0464709997177124,0.5,42
1,12,8,0.3832513988018036,0.18304750323295593,0.20020389556884766,1.0116087198257446,0.5,0.6383264763186363,1.0074005126953125,1.3906519412994385,0.4167703688144684,False,1.188496470451355,0.5,42
1,13,8,0.4286078214645386,0.20059756934642792,0.22801023721694946,1.233902096748352,0.5,0.7416641138618574,1.2286468744277954,1.657254695892334,0.3864568769931793,False,1.3832807540893555,0.5,42
1,14,8,0.3587261140346527,0.16622865200042725,0.19249746203422546,1.2680426836013794,0.5,0.7612628999717264,1.2625515460968018,1.6212776899337769,0.43356505036354065,False,1.356013298034668,0.5,42
1,15,8,0.4029635190963745,0.18971635401248932,0.2132471799850464,1.440307378768921,0.5,0.8142112517583825,1.4339241981506348,1.8368877172470093,0.33796706795692444,False,1.489419937133789,0.5,42
1,16,8,0.43999263644218445,0.20997270941734314,0.2300199270248413,1.4058043956756592,0.5,0.8109608685322521,1.39934504032135,1.839337706565857,0.3019559681415558,False,1.4495726823806763,0.5,42
1,17,8,0.37874847650527954,0.1780528426170349,0.20069563388824463,1.5574047565460205,0.5,0.8428372180598114,1.550446629524231,1.9291951656341553,0.35988372564315796,False,1.5619522333145142,0.5,42
1,18,9,0.35643303394317627,0.16067706048488617,0.1957559883594513,1.4913817644119263,0.5,0.8153846901721536,1.4845994710922241,1.8410325050354004,0.24554410576820374,False,1.4857189655303955,0.5,42
2,1,8,0.37794339656829834,0.17139995098114014,0.2065434455871582,1.4273427724838257,0.5,0.8000910288440644,1.4206618070602417,1.79860520362854,0.23913730680942535,False,1.419170618057251,0.5,42
2,2,8,0.42254793643951416,0.19201861321926117,0.230529323220253,1.5377612113952637,0.5,0.8452205223143552,1.5305149555206299,1.953062891960144,0.27920737862586975,False,1.5144904851913452,0.5,42
2,3,8,0.4057677686214447,0.18761390447616577,0.21815386414527893,1.4664252996444702,0.5,0.8208108967425075,1.4593181610107422,1.8650859594345093,0.2732435464859009,False,1.4434962272644043,0.5,42
2,4,8,0.38219064474105835,0.17603643238544464,0.20615419745445251,1.4361814260482788,0.5,0.8126789604027452,1.429162859916687,1.8113534450531006,0.2667836844921112,False,1.4176857471466064,0.5,42
2,5,8,0.3849300146102905,0.18013286590576172,0.20479716360569,1.46177339553833,0.5,0.8129224363791275,1.4544856548309326,1.8394156694412231,0.2347043752670288,False,1.4455738067626953,0.5,42
2,6,8,0.3487122058868408,0.15449413657188416,0.19421805441379547,1.3827993869781494,0.5,0.7752821548862865,1.3760204315185547,1.7247326374053955,0.278404176235199,False,1.377014398574829,0.5,42
2,7,8,0.37418070435523987,0.1725066602230072,0.20167404413223267,1.4411674737930298,0.5,0.7985843199816891,1.4338980913162231,1.8080787658691406,0.21182310581207275,False,1.4311829805374146,0.5,42
2,8,8,0.2991182804107666,0.12799906730651855,0.17111919820308685,1.3641133308410645,0.5,0.7613565507449938,1.3571958541870117,1.6563141345977783,0.3176744282245636,False,1.3613003492355347,0.5,42
2,9,8,0.35530218482017517,0.1616288721561432,0.19367331266403198,1.4462697505950928,0.5,0.7782052926178149,1.4388405084609985,1.794142723083496,0.29446709156036377,False,1.4525166749954224,0.5,42
2,10,8,0.37848764657974243,0.16441303491592407,0.21407461166381836,1.4578728675842285,0.5,0.7787562483732886,1.4502662420272827,1.82875394821167,0.26445072889328003,False,1.465724229812622,0.5,42
2,11,8,0.3096102774143219,0.14033755660057068,0.16927272081375122,1.4244927167892456,0.5,0.7857867758985905,1.4169340133666992,1.7265442609786987,0.24678048491477966,False,1.4316811561584473,0.5,42
2,12,8,0.3618783950805664,0.1691875457763672,0.19269084930419922,1.376204490661621,0.5,0.7822689206597292,1.3685678243637085,1.730446219444275,0.2411172091960907,False,1.3789985179901123,0.5,42
2,13,8,0.394030898809433,0.17736676335334778,0.2166641354560852,1.3641066551208496,0.5,0.8004616192795594,1.3562192916870117,1.750250220298767,0.24343888461589813,False,1.36396324634552,0.5,42
2,14,8,0.41211947798728943,0.2015773355960846,0.21054214239120483,1.455914855003357,0.5,0.8182141686182626,1.44728422164917,1.8594037294387817,0.2974811792373657,False,1.4566415548324585,0.5,42
2,15,8,0.36695465445518494,0.1596774458885193,0.20727720856666565,1.4457303285598755,0.5,0.8198081424439752,1.4371390342712402,1.8040937185287476,0.3691576421260834,False,1.4329543113708496,0.5,42
2,16,8,0.35520678758621216,0.15586131811141968,0.19934546947479248,1.3913450241088867,0.5,0.78580357245306,1.38323974609375,1.7384464740753174,0.27072417736053467,False,1.3745123147964478,0.5,42
2,17,8,0.33439019322395325,0.14705044031143188,0.18733975291252136,1.385378360748291,0.5,0.7798396788734389,1.377301812171936,1.711691975593567,0.3568932116031647,False,1.3642263412475586,0.5,42
2,18,9,0.37855198979377747,0.15639188885688782,0.22216010093688965,1.4153640270233154,0.5,0.7926224546380807,1.4072903394699097,1.7858422994613647,0.24065162241458893,False,1.3912476301193237,0.5,42
3,1,8,0.28184589743614197,0.1173497885465622,0.16449610888957977,1.242364764213562,0.5,0.6897732065715427,1.2358752489089966,1.517721176147461,0.34686508774757385,False,1.2321820259094238,0.5,42
3,2,8,0.3908228874206543,0.1853553056716919,0.2054675817489624,1.2779152393341064,0.5,0.736152400550341,1.2708659172058105,1.6616888046264648,0.4990631341934204,False,1.2872499227523804,0.5,42
3,3,8,0.3599979281425476,0.15579074621200562,0.20420719683170319,1.3733986616134644,0.5,0.7577352152066353,1.3658148050308228,1.7258126735687256,0.24509532749652863,False,1.37885320186615,0.5,42
3,4,8,0.35923871397972107,0.15548279881477356,0.2037559151649475,1.388880968093872,0.5,0.791525376421987,1.380867838859558,1.7401065826416016,0.25557461380958557,False,1.392465353012085,0.5,42
3,5,8,0.35791730880737305,0.15418627858161926,0.2037310153245926,1.3250690698623657,0.5,0.7629774835424051,1.3174864053726196,1.6754037141799927,0.22478199005126953,False,1.326951265335083,0.5,42
3,6,8,0.3172035217285156,0.14890219271183014,0.16830132901668549,1.3410264253616333,0.5,0.7584047468637545,1.333495855331421,1.6506993770599365,0.20602791011333466,False,1.3370723724365234,0.5,42
3,7,8,0.31912529468536377,0.12475720047950745,0.19436810910701752,1.3636291027069092,0.5,0.7809730237069742,1.355591058731079,1.6747163534164429,0.29228100180625916,False,1.3585407733917236,0.5,42
3,8,8,0.3113328218460083,0.12296651303768158,0.18836629390716553,1.3499220609664917,0.5,0.7589492273967346,1.3422634601593018,1.65359628200531,0.195327028632164,False,1.3395425081253052,0.5,42
3,9,8,0.2744014859199524,0.09795677661895752,0.17644470930099487,1.3310620784759521,0.5,0.7557300459551387,1.3234542608261108,1.597855806350708,0.19492270052433014,False,1.3255540132522583,0.5,42
3,10,8,0.3280155658721924,0.13055750727653503,0.19745807349681854,1.3532195091247559,0.5,0.7697253308993911,1.3454307317733765,1.6734462976455688,0.22967466711997986,False,1.344310998916626,0.5,42
3,11,8,0.38440024852752686,0.1826995313167572,0.20170071721076965,1.3038231134414673,0.5,0.7565860441786685,1.296350121498108,1.6807503700256348,0.27272656559944153,False,1.2929201126098633,0.5,42
3,12,8,0.34365570545196533,0.15517961978912354,0.188476100564003,1.2836086750030518,0.5,0.7515627995284079,1.276188850402832,1.6198445558547974,0.17004558444023132,False,1.2719448804855347,0.5,42
3,13,8,0.3057097792625427,0.14155696332454681,0.1641528159379959,1.2628506422042847,0.5,0.7390705066829227,1.2556788921356201,1.5613887310028076,0.3460107743740082,False,1.2436017990112305,0.5,42
3,14,8,0.3319917917251587,0.13426271080970764,0.19772909581661224,1.2914804220199585,0.5,0.7260299692327804,1.2843284606933594,1.616320252418518,0.4148425757884979,False,1.2850160598754883,0.5,42
3,15,8,0.32996612787246704,0.1435547173023224,0.18641139566898346,1.273080825805664,0.5,0.7346385684103164,1.265877604484558,1.59584379196167,0.2735685110092163,False,1.2650024890899658,0.5,42
3,16,8,0.2868351936340332,0.1257799118757248,0.1610552817583084,1.2614268064498901,0.5,0.7103544772154385,1.2544541358947754,1.5412893295288086,0.2632884681224823,False,1.2597012519836426,0.5,42
3,17,8,0.3402252197265625,0.155326247215271,0.1848989576101303,1.2122431993484497,0.5,0.7065643817750336,1.2054948806762695,1.545720100402832,0.246529683470726,False,1.213821291923523,0.5,42
3,18,9,0.29852211475372314,0.11904235184192657,0.17947976291179657,1.2284027338027954,0.5,0.7235943896096716,1.2214646339416504,1.5199867486953735,0.28189387917518616,False,1.2271592617034912,0.5,42
4,1,8,0.3044833242893219,0.12718915939331055,0.17729416489601135,1.2920551300048828,0.5,0.7620761326309025,1.284348726272583,1.5888320207595825,0.3127451241016388,False,1.2832001447677612,0.5,42
4,2,8,0.3400785028934479,0.1286359578371048,0.21144254505634308,1.2913973331451416,0.5,0.7504147693342186,1.2838187217712402,1.6238971948623657,0.2581687867641449,False,1.2823940515518188,0.5,42
4,3,8,0.3271012306213379,0.13853593170642853,0.18856531381607056,1.2245628833770752,0.5,0.6977723339853034,1.2177294492721558,1.5448306798934937,0.2529480457305908,False,1.217482328414917,0.5,42
4,4,8,0.36304229497909546,0.13843970000743866,0.2246025800704956,1.2614824771881104,0.5,0.7344213993447436,1.2544760704040527,1.617518424987793,0.2465934157371521,False,1.2514643669128418,0.5,42
4,5,8,0.29217904806137085,0.11601736396551132,0.17616167664527893,1.1389247179031372,0.5,0.6451784138373738,1.1330442428588867,1.4252233505249023,0.37439122796058655,False,1.1400442123413086,0.5,42
4,6,8,0.2856489419937134,0.1258249282836914,0.15982401371002197,1.2205930948257446,0.5,0.7055873096040356,1.213868498802185,1.4995174407958984,0.191508486866951,False,1.221294641494751,0.5,42
4,7,8,0.3348269760608673,0.1444564163684845,0.1903705596923828,1.254901647567749,0.5,0.7272161823428632,1.2477893829345703,1.5826163291931152,0.2011353224515915,False,1.2521706819534302,0.5,42
4,8,8,0.37125569581985474,0.17367395758628845,0.19758173823356628,1.2110013961791992,0.5,0.7163932944040374,1.204171061515808,1.5754268169403076,0.22182545065879822,False,1.2090822458267212,0.5,42
4,9,8,0.2777836322784424,0.11387549340724945,0.16390812397003174,1.2041668891906738,0.5,0.6937483940964877,1.1975734233856201,1.4753570556640625,0.2724762260913849,False,1.1994816064834595,0.5,42
4,10,8,0.2457064390182495,0.10405831784009933,0.14164811372756958,1.0975311994552612,0.5,0.6454542706716884,1.0917479991912842,1.3374544382095337,0.21679791808128357,False,1.0928860902786255,0.5,42
4,11,8,0.40712058544158936,0.1994076669216156,0.20771293342113495,1.2187741994857788,0.5,0.722814134479288,1.2119249105453491,1.6190454959869385,0.30654582381248474,False,1.2188684940338135,0.5,42
4,12,8,0.2890581488609314,0.126917764544487,0.1621403694152832,1.1773080825805664,0.5,0.6900367957872282,1.1709284782409668,1.459986686706543,0.19913944602012634,False,1.1735765933990479,0.5,42
4,13,8,0.3168681859970093,0.1327538937330246,0.1841142773628235,1.1932580471038818,0.5,0.7211494425975168,1.1866037845611572,1.5034719705581665,0.3848031461238861,False,1.18448805809021,0.5,42
4,14,8,0.2682145833969116,0.10258093476295471,0.1656336486339569,1.1849710941314697,0.5,0.6986628414760212,1.1784754991531372,1.4466900825500488,0.2199934422969818,False,1.173775553703308,0.5,42
4,15,8,0.31976932287216187,0.1260642558336258,0.19370508193969727,1.1965981721878052,0.5,0.7013468273492707,1.1900558471679688,1.5098252296447754,0.16960114240646362,False,1.1859923601150513,0.5,42
4,16,8,0.3016740083694458,0.11810941994190216,0.18356458842754364,1.1745145320892334,0.5,0.6722239744583699,1.1682779788970947,1.4699519872665405,0.3166796565055847,False,1.1709612607955933,0.5,42
4,17,8,0.3334489166736603,0.12964420020580292,0.20380471646785736,1.1422064304351807,0.5,0.6733066114776308,1.1363399028778076,1.4697887897491455,0.2463105469942093,False,1.1376625299453735,0.5,42
4,18,9,0.30386537313461304,0.14210635423660278,0.16175901889801025,1.0836482048034668,0.5,0.612167885481832,1.0784109830856323,1.3822762966156006,0.3991975784301758,False,1.0901364088058472,0.5,42
5,1,8,0.32978254556655884,0.13435609638690948,0.19542643427848816,1.144853115081787,0.5,0.6833732834319198,1.1387351751327515,1.468517780303955,0.1841166764497757,False,1.1457977294921875,0.5,42
5,2,8,0.3302359879016876,0.12643691897392273,0.2037990689277649,1.1870096921920776,0.5,0.7050218141904975,1.180590271949768,1.5108262300491333,0.2869490087032318,False,1.1841058731079102,0.5,42
5,3,8,0.3331667184829712,0.1479358971118927,0.18523083627223969,1.1792950630187988,0.5,0.7088792398563386,1.1727283000946045,1.5058950185775757,0.42001649737358093,False,1.1738957166671753,0.5,42
5,4,8,0.2578749656677246,0.10345142334699631,0.1544235497713089,1.1244944334030151,0.5,0.6562155091338242,1.118695616722107,1.3765705823898315,0.4027658998966217,False,1.1141177415847778,0.5,42
5,5,8,0.2849031090736389,0.11764248460531235,0.16726061701774597,1.1075854301452637,0.5,0.6578229201214578,1.1018011569976807,1.3867042064666748,0.24428324401378632,False,1.0920950174331665,0.5,42
5,6,8,0.31236666440963745,0.11002305150032043,0.20234359800815582,1.1386233568191528,0.5,0.6514674430427168,1.13282310962677,1.4451897144317627,0.30170905590057373,False,1.1310354471206665,0.5,42
5,7,8,0.2489355504512787,0.09351811558008194,0.15541744232177734,1.1032419204711914,0.5,0.627098262502585,1.0977790355682373,1.3467146158218384,0.19506673514842987,False,1.095910906791687,0.5,42
5,8,8,0.2918946146965027,0.11974795162677765,0.17214667797088623,1.104027509689331,0.5,0.6300604588328136,1.0985369682312012,1.3904316425323486,0.3422722816467285,False,1.1034046411514282,0.5,42
5,9,8,0.3225226104259491,0.11830266565084457,0.20421993732452393,1.0936508178710938,0.5,0.6446443022607188,1.0880403518676758,1.4105629920959473,0.1929018646478653,False,1.0946625471115112,0.5,42
5,10,8,0.27396082878112793,0.12011989951133728,0.15384091436862946,1.0670571327209473,0.5,0.6037657028490176,1.062044620513916,1.336005449295044,0.31198346614837646,False,1.065494179725647,0.5,42
5,11,8,0.3350723683834076,0.13773232698440552,0.19734004139900208,1.090445637702942,0.5,0.6467478024589687,1.08505117893219,1.42012357711792,0.21418732404708862,False,1.0855392217636108,0.5,42
5,12,8,0.26610469818115234,0.11086484044790268,0.15523985028266907,1.0566685199737549,0.5,0.6301649319195557,1.0514638423919678,1.3175685405731201,0.20702727138996124,False,1.0545402765274048,0.5,42
5,13,8,0.24516968429088593,0.09621863067150116,0.14895105361938477,1.0718218088150024,0.5,0.6323780446760002,1.0664966106414795,1.3116662502288818,0.25528886914253235,False,1.064818263053894,0.5,42
5,14,8,0.3011772632598877,0.1432834267616272,0.1578938215970993,0.9979143142700195,0.5,0.5733950181942523,0.9933547377586365,1.294532060623169,0.25747355818748474,False,0.9952110648155212,0.5,42
5,15,8,0.35426175594329834,0.15617500245571136,0.19808673858642578,1.0636576414108276,0.5,0.6291638419376976,1.0582956075668335,1.4125573635101318,0.20537707209587097,False,1.0600335597991943,0.5,42
5,16,8,0.30185168981552124,0.12234970927238464,0.1795019805431366,1.0618189573287964,0.5,0.6324412161507674,1.0564638376235962,1.3583154678344727,0.27150842547416687,False,1.0573058128356934,0.5,42
5,17,8,0.2886425256729126,0.11842618882656097,0.17021633684635162,1.0675673484802246,0.5,0.6138496715348178,1.0623297691345215,1.350972294807434,0.26725226640701294,False,1.065274953842163,0.5,42
5,18,9,0.35648399591445923,0.16056767106056213,0.1959163248538971,1.0212351083755493,0.5,0.6026208475865499,1.016219973564148,1.372704029083252,0.3154827356338501,False,1.0223387479782104,0.5,42
6,1,8,0.31614428758621216,0.14464998245239258,0.1714942902326584,0.9968823790550232,0.5,0.5856115433843984,0.9921088218688965,1.3082530498504639,0.24783818423748016,False,0.9918850660324097,0.5,42
6,2,8,0.31079399585723877,0.13402578234672546,0.1767681986093521,1.038549542427063,0.5,0.5907102602494312,1.0337713956832886,1.3445653915405273,0.34733667969703674,False,1.0280485153198242,0.5,42
6,3,8,0.29604172706604004,0.11029939353466034,0.1857423335313797,1.069191336631775,0.5,0.6061519735544958,1.0641601085662842,1.3602018356323242,0.24293389916419983,False,1.0626415014266968,0.5,42
6,4,8,0.3150107264518738,0.12968137860298157,0.1853293478488922,1.0133830308914185,0.5,0.5745942979701631,1.00901460647583,1.3240253925323486,0.41016674041748047,False,1.0094083547592163,0.5,42
6,5,8,0.2470044493675232,0.10305333137512207,0.14395111799240112,1.0161337852478027,0.5,0.5646197243831627,1.0117733478546143,1.2587778568267822,0.19905678927898407,False,1.0136792659759521,0.5,42
6,6,8,0.3104552626609802,0.1202484592795372,0.19020681083202362,1.021748423576355,0.5,0.6124010487889733,1.017073631286621,1.327528953552246,0.3149997293949127,False,1.0183565616607666,0.5,42
6,7,8,0.31676343083381653,0.1150311529636383,0.20173227787017822,1.0293937921524048,0.5,0.5922484089955633,1.0247468948364258,1.34151029586792,0.17183679342269897,False,1.024596095085144,0.5,42
6,8,8,0.25159966945648193,0.09058718383312225,0.16101250052452087,0.9837426543235779,0.5,0.5543169120761156,0.9795907139778137,1.2311904430389404,0.2675151526927948,False,0.9814148545265198,0.5,42
6,9,8,0.2962099313735962,0.11540678143501282,0.18080313503742218,1.010582685470581,0.5,0.5803647984615458,1.006077527999878,1.3022874593734741,0.29232802987098694,False,1.0116331577301025,0.5,42
6,10,8,0.2853957414627075,0.11014853417873383,0.1752472072839737,1.0069113969802856,0.5,0.5654287129764736,1.0026227235794067,1.2880184650421143,0.22331205010414124,False,1.002964973449707,0.5,42
6,11,8,0.29627111554145813,0.13042430579662323,0.1658468097448349,0.9905698895454407,0.5,0.5535938485697133,0.9864134192466736,1.282684564590454,0.3863484859466553,False,0.9858628511428833,0.5,42
6,12,8,0.2585729956626892,0.10629197210073471,0.1522810161113739,0.9706573486328125,0.5,0.5312270002124462,0.9666816592216492,1.2252546548843384,0.2852599024772644,False,0.9749029874801636,0.5,42
6,13,8,0.2833061218261719,0.10973499715328217,0.1735711395740509,1.0120327472686768,0.5,0.5883439962459793,1.0075392723083496,1.2908453941345215,0.2503059506416321,False,1.0090923309326172,0.5,42
6,14,8,0.2781625986099243,0.12478546798229218,0.15337711572647095,0.9850667119026184,0.5,0.5637078473543669,0.9807785153388977,1.2589411735534668,0.330811083316803,False,0.9827426671981812,0.5,42
6,15,8,0.25419342517852783,0.10992179811000824,0.1442716419696808,0.9316969513893127,0.5,0.5191523308640908,0.9280143976211548,1.1822078227996826,0.27261653542518616,False,0.9298812747001648,0.5,42
6,16,8,0.32764932513237,0.13906404376029968,0.1885852813720703,0.9975855350494385,0.5,0.6009000457018864,0.9930169582366943,1.3206663131713867,0.48373743891716003,False,0.9910409450531006,0.5,42
6,17,8,0.28314897418022156,0.11999382078647614,0.16315515339374542,0.9958841800689697,0.5,0.5804557873213352,0.9914782047271729,1.2746272087097168,0.26487308740615845,False,0.9891620874404907,0.5,42
6,18,9,0.28826677799224854,0.12292632460594177,0.16534045338630676,0.9826241731643677,0.5,0.5543972669087625,0.9784275889396667,1.2666943073272705,0.26331159472465515,False,0.974432647228241,0.5,42
7,1,8,0.25240299105644226,0.09891677647829056,0.1534862220287323,0.9766714572906494,0.5,0.5417859070892105,0.972562849521637,1.2249658107757568,0.21444903314113617,False,0.9709656834602356,0.5,42
7,2,8,0.2829667925834656,0.1189117580652237,0.1640550196170807,0.9530707597732544,0.5,0.4804701406506029,0.9495083093643188,1.2324750423431396,0.3802723288536072,False,0.9488925933837891,0.5,42
7,3,8,0.32615774869918823,0.13343669474124908,0.19272106885910034,0.9639607667922974,0.5,0.5738728188085404,0.9597486257553101,1.2859063148498535,0.4143695831298828,False,0.9578017592430115,0.5,42
7,4,8,0.2784290611743927,0.09637670964002609,0.182052344083786,0.9746649861335754,0.5,0.5436002767768345,0.9706386923789978,1.249067783355713,0.23226162791252136,False,0.9693321585655212,0.5,42
7,5,8,0.2455199658870697,0.09683973342180252,0.14868023991584778,0.9453529119491577,0.5,0.49806478664448073,0.9416836500167847,1.1872036457061768,0.317069411277771,False,0.9407730102539062,0.5,42
7,6,8,0.3057432770729065,0.12438064068555832,0.18136262893676758,0.9583842754364014,0.5,0.5430150136603922,0.9545308351516724,1.2602741718292236,0.4044761061668396,False,0.9518811106681824,0.5,42
7,7,8,0.256831556558609,0.10192432254552841,0.1549072265625,0.9272753000259399,0.5,0.46829758399856164,0.9239011406898499,1.1807327270507812,0.3006780743598938,False,0.9247578382492065,0.5,42
7,8,8,0.2717742323875427,0.09274886548519135,0.17902535200119019,0.9053502678871155,0.5,0.4539145014992461,0.9022747874259949,1.1740490198135376,0.2412642538547516,False,0.9028846621513367,0.5,42
7,9,8,0.27666425704956055,0.10925611853599548,0.16740813851356506,0.9148027300834656,0.5,0.48000117425232486,0.9115411639213562,1.1882054805755615,0.30559515953063965,False,0.9147956371307373,0.5,42
7,10,8,0.33454856276512146,0.16025209426879883,0.17429646849632263,0.9120723009109497,0.5,0.5120290312250597,0.9086509346961975,1.2431994676589966,0.18018484115600586,False,0.9128412008285522,0.5,42
7,11,8,0.28005358576774597,0.11915240436792374,0.16090118885040283,0.8861361742019653,0.5,0.46178099468876627,0.8830991387367249,1.1631526947021484,0.22199909389019012,False,0.8877869248390198,0.5,42
7,12,8,0.2752470076084137,0.11014345288276672,0.16510355472564697,0.9261081218719482,0.5,0.5249801413849052,0.9224404692649841,1.1976875066757202,0.3624750077724457,False,0.9252809286117554,0.5,42
7,13,8,0.24347445368766785,0.10180286318063736,0.14167159795761108,0.9248020648956299,0.5,0.5074639284149084,0.9212085604667664,1.1646829843521118,0.30332326889038086,False,0.9214611053466797,0.5,42
7,14,8,0.2574228346347809,0.10650177299976349,0.1509210616350174,0.9090906381607056,0.5,0.49840713536219267,0.9055881500244141,1.1630109548568726,0.2757127583026886,False,0.9049134254455566,0.5,42
7,15,8,0.27426832914352417,0.11286726593971252,0.16140107810497284,0.9075006246566772,0.5,0.4717854966162827,0.9042728543281555,1.1785411834716797,0.2789771854877472,False,0.9036221504211426,0.5,42
7,16,8,0.2635387182235718,0.11583174765110016,0.14770697057247162,0.9069113731384277,0.5,0.4883046208083671,0.9035611152648926,1.1670998334884644,0.4474339783191681,False,0.9008896946907043,0.5,42
7,17,8,0.2621918320655823,0.10050368309020996,0.16168814897537231,0.8936686515808105,0.5,0.47242803019897783,0.8904786109924316,1.1526703834533691,0.17486530542373657,False,0.8906774520874023,0.5,42
7,18,9,0.30700555443763733,0.12434058636426926,0.18266497552394867,0.914911150932312,0.5,0.48299399341849636,0.9116987586021423,1.218704342842102,0.4179513156414032,False,0.9109694361686707,0.5,42
8,1,8,0.21859382092952728,0.09314948320388794,0.12544433772563934,0.828098714351654,0.5,0.35941500617669864,0.825950562953949,1.0445443391799927,0.2910124361515045,False,0.8277596235275269,0.5,42
8,2,8,0.28634166717529297,0.1168624758720398,0.16947917640209198,0.9053898453712463,0.5,0.4671902758783906,0.902352511882782,1.1886942386627197,0.34439989924430847,False,0.9034066796302795,0.5,42
8,3,8,0.2367423176765442,0.07905472815036774,0.15768758952617645,0.8859971165657043,0.5,0.4444604150419861,0.8833065629005432,1.1200488805770874,0.2386828362941742,False,0.8808655142784119,0.5,42
8,4,8,0.27946314215660095,0.11526801437139511,0.16419512033462524,0.8855540752410889,0.5,0.444028200812651,0.8828234076499939,1.1622865200042725,0.31610020995140076,False,0.8834674954414368,0.5,42
8,5,8,0.24050843715667725,0.0925324559211731,0.14797598123550415,0.8818824887275696,0.5,0.4388037093798042,0.8792166113853455,1.119724988937378,0.30763697624206543,False,0.8773433566093445,0.5,42
8,6,8,0.24532313644886017,0.1001797765493393,0.14514335989952087,0.8749552369117737,0.5,0.46689265453728146,0.872132420539856,1.1174556016921997,0.30102887749671936,False,0.8715516924858093,0.5,42
8,7,8,0.30214691162109375,0.12262213975191116,0.17952477931976318,0.8867707252502441,0.5,0.48191583166924007,0.8837477564811707,1.1858947277069092,0.5417070984840393,False,0.8841709494590759,0.5,42
8,8,8,0.2540561556816101,0.1020207405090332,0.1520354151725769,0.8762053847312927,0.5,0.4246079069379965,0.8735498189926147,1.12760591506958,0.35859444737434387,False,0.8742022514343262,0.5,42
8,9,8,0.24677243828773499,0.09894801676273346,0.14782442152500153,0.8654269576072693,0.5,0.4247050824262039,0.8628785014152527,1.10965096950531,0.26812735199928284,False,0.860854983329773,0.5,42
8,10,8,0.29949092864990234,0.11793092638254166,0.18156000971794128,0.8544413447380066,0.5,0.4185201784049146,0.851879894733429,1.1513707637786865,0.3299384117126465,False,0.8537852168083191,0.5,42
8,11,8,0.2711828649044037,0.08595789968967438,0.1852249652147293,0.8776373863220215,0.5,0.443248302713347,0.8749217391014099,1.1461045742034912,0.1834685057401657,False,0.8750227689743042,0.5,42
8,12,8,0.3050990700721741,0.13934174180030823,0.16575732827186584,0.864591121673584,0.5,0.40858500496924544,0.8621525764465332,1.1672515869140625,0.43445438146591187,False,0.860924243927002,0.5,42
8,13,8,0.24009481072425842,0.09975697845220566,0.14033782482147217,0.8637047410011292,0.5,0.4116069328961578,0.8612993955612183,1.1013941764831543,0.19988606870174408,False,0.8608899116516113,0.5,42
