role,condition,arabic_writer,english_writer,arabic_filename,english_filename,label,cls_cosine,foreground_mean_cosine,mutual_nearest_token,mutual_match_count,mutual_match_fraction,cls_z_frozen,mutual_local_z_frozen,cls_mutual_equal_fusion
monitor,cross_variable_variable,9,268,0009_1.jpg,0268_3.jpg,0,0.5506354570388794,0.8124809265136719,0.828593909740448,27,0.11790393013100436,0.008476047008996873,0.4282722675127589,0.2183741572608779
monitor,cross_variable_variable,9,269,0009_1.jpg,0269_3.jpg,0,0.578170895576477,0.8322121500968933,0.8481053709983826,37,0.1615720524017467,0.42815784011960234,0.9451468025160128,0.6866523213178075
monitor,cross_variable_variable,9,270,0009_1.jpg,0270_3.jpg,0,0.6762171983718872,0.8505381345748901,0.8433070778846741,27,0.11790393013100436,1.9225320121110212,0.818036101314747,1.370284056712884
monitor,cross_variable_variable,9,277,0009_1.jpg,0277_3.jpg,0,0.6163601875305176,0.8529742956161499,0.8655731081962585,32,0.17777777777777778,1.0102204974116573,1.4078814189732802,1.2090509581924689
monitor,cross_variable_variable,9,278,0009_1.jpg,0278_3.jpg,0,0.6069477796554565,0.820020318031311,0.844928503036499,28,0.1339712918660287,0.866761143782687,0.8609889770790514,0.8638750604308691
monitor,cross_variable_variable,10,5,0010_1.jpg,0005_3.jpg,0,0.6560903787612915,0.8700611591339111,0.8818684816360474,36,0.17142857142857143,1.6157687937858465,1.839559162533878,1.7276639781598622
monitor,cross_variable_variable,10,9,0010_1.jpg,0009_3.jpg,0,0.5610241293907166,0.7940735816955566,0.8014236688613892,45,0.21428571428571427,0.16681515007809855,-0.2914895911526928,-0.06233722053729712
monitor,cross_variable_variable,10,10,0010_1.jpg,0010_3.jpg,1,0.623883068561554,0.8283010125160217,0.8448444604873657,30,0.14285714285714285,1.1248805997431366,0.8587626213525629,0.9918216105478497
monitor,cross_variable_variable,10,28,0010_1.jpg,0028_3.jpg,0,0.6006773114204407,0.8502119779586792,0.8580867648124695,34,0.1642512077294686,0.7711897095772251,1.2095620719896154,0.9903758907834203
monitor,cross_variable_variable,10,32,0010_1.jpg,0032_3.jpg,0,0.6381984949111938,0.8491588234901428,0.8679817914962769,32,0.17391304347826086,1.343069381859546,1.4716894056847203,1.4073793937721333
monitor,cross_variable_variable,10,33,0010_1.jpg,0033_3.jpg,0,0.6497149467468262,0.8497278690338135,0.869706928730011,26,0.13,1.518597552585814,1.5173896991540532,1.5179936258699336
monitor,cross_variable_variable,10,34,0010_1.jpg,0034_3.jpg,0,0.6605143547058105,0.8575916290283203,0.8635998964309692,36,0.17142857142857143,1.6831968884769404,1.3556094286715747,1.5194031585742576
monitor,cross_variable_variable,10,44,0010_1.jpg,0044_3.jpg,0,0.7026793956756592,0.8797788023948669,0.886340856552124,31,0.14761904761904762,2.325855983106784,1.9580360246483073,2.1419460038775457
monitor,cross_variable_variable,10,51,0010_1.jpg,0051_3.jpg,0,0.5683940649032593,0.819424033164978,0.8276886343955994,36,0.17142857142857143,0.2791441310307772,0.4042907846943839,0.34171745786258056
monitor,cross_variable_variable,10,54,0010_1.jpg,0054_3.jpg,0,0.7005841135978699,0.8688671588897705,0.8689344525337219,43,0.20476190476190476,2.2939207103753025,1.4969261741786688,1.8954234422769858
monitor,cross_variable_variable,10,63,0010_1.jpg,0063_3.jpg,0,0.6537973284721375,0.8538020849227905,0.846211850643158,29,0.16022099447513813,1.5808192339402334,0.89498590271524,1.2379025683277367
monitor,cross_variable_variable,10,68,0010_1.jpg,0068_3.jpg,0,0.6519763469696045,0.8422679305076599,0.843127429485321,35,0.16666666666666666,1.553064717477357,0.8132770685774161,1.1831708930273865
monitor,cross_variable_variable,10,69,0010_1.jpg,0069_3.jpg,0,0.6567732095718384,0.8647892475128174,0.8641716241836548,49,0.23333333333333334,1.626176169668754,1.3707549635144674,1.4984655665916107
monitor,cross_variable_variable,10,73,0010_1.jpg,0073_3.jpg,0,0.5219246745109558,0.7644712924957275,0.7704200148582458,29,0.1380952380952381,-0.4291197688874899,-1.11280169250849,-0.77096073069799
monitor,cross_variable_variable,10,95,0010_1.jpg,0095_3.jpg,0,0.6119145154953003,0.8385770320892334,0.8458447456359863,37,0.1761904761904762,0.9424617214337808,0.8852609914248547,0.9138613564293178
monitor,cross_variable_variable,10,121,0010_1.jpg,0121_3.jpg,0,0.6375999450683594,0.8592071533203125,0.8671860098838806,33,0.15714285714285714,1.3339465755906774,1.4506085012135508,1.392277538402114
monitor,cross_variable_variable,10,128,0010_1.jpg,0128_3.jpg,0,0.5775828957557678,0.8342314958572388,0.8443095088005066,25,0.12690355329949238,0.419195832168757,0.8445913145119706,0.6318935733403638
monitor,cross_variable_variable,10,129,0010_1.jpg,0129_3.jpg,0,0.6101603507995605,0.8106542825698853,0.8282017111778259,31,0.15270935960591134,0.9157255943183852,0.4178826074558121,0.6668041008870986
monitor,cross_variable_variable,10,131,0010_1.jpg,0131_3.jpg,0,0.6266493797302246,0.8190531134605408,0.8261086344718933,38,0.18095238095238095,1.1670433722729576,0.3624352970363983,0.764739334654678
monitor,cross_variable_variable,10,139,0010_1.jpg,0139_3.jpg,0,0.5899499654769897,0.8143377900123596,0.815376341342926,32,0.1523809523809524,0.6076887079600541,0.07812809178811243,0.3429083998740833
monitor,cross_variable_variable,10,144,0010_1.jpg,0144_3.jpg,0,0.6243183612823486,0.8537671566009521,0.8607662320137024,36,0.17142857142857143,1.1315151201754756,1.280543345272288,1.206029232723882
monitor,cross_variable_variable,10,145,0010_1.jpg,0145_3.jpg,0,0.6270879507064819,0.8312629461288452,0.829469621181488,33,0.15714285714285714,1.1737278582843433,0.4514705783876315,0.8125992183359874
monitor,cross_variable_variable,10,150,0010_1.jpg,0150_3.jpg,0,0.6374648809432983,0.8395907878875732,0.8414479494094849,36,0.17142857142857143,1.33188799373395,0.7687862704885727,1.0503371321112613
monitor,cross_variable_variable,10,160,0010_1.jpg,0160_3.jpg,0,0.6374632716178894,0.8123374581336975,0.8210087418556213,27,0.12857142857142856,1.3318634651769634,0.22733497883085435,0.7795992220039089
monitor,cross_variable_variable,10,165,0010_1.jpg,0165_3.jpg,0,0.5485008358955383,0.8336286544799805,0.845965564250946,35,0.16666666666666666,-0.024058812671046145,0.8884615751536437,0.43220138124129875
monitor,cross_variable_variable,10,166,0010_1.jpg,0166_3.jpg,0,0.5723912119865417,0.805189847946167,0.8102699518203735,37,0.21142857142857144,0.3400667073299804,-0.05714433476791897,0.14146118628103072
monitor,cross_variable_variable,10,170,0010_1.jpg,0170_3.jpg,0,0.5557130575180054,0.7897439002990723,0.7921057939529419,36,0.2033898305084746,0.08586636969694551,-0.5383277032168834,-0.22623066675996895
monitor,cross_variable_variable,10,174,0010_1.jpg,0174_3.jpg,0,0.6177222728729248,0.8341214656829834,0.852287769317627,32,0.1523809523809524,1.030980741273058,1.05594194788621,1.043461344579634
monitor,cross_variable_variable,10,176,0010_1.jpg,0176_3.jpg,0,0.5341715812683105,0.7997729182243347,0.7901960015296936,30,0.14285714285714285,-0.24245835868452567,-0.588919663381721,-0.41568901103312333
monitor,cross_variable_variable,10,193,0010_1.jpg,0193_3.jpg,0,0.5194650888442993,0.7757793664932251,0.7987793684005737,28,0.13333333333333333,-0.4666075801486793,-0.3615392687767637,-0.4140734244627215
monitor,cross_variable_variable,10,202,0010_1.jpg,0202_3.jpg,0,0.5437667369842529,0.7873496413230896,0.8102247714996338,32,0.1523809523809524,-0.09621365113996572,-0.058341198342868154,-0.07727742474141694
monitor,cross_variable_variable,10,205,0010_1.jpg,0205_3.jpg,0,0.6277132034301758,0.8497524261474609,0.8544679880142212,28,0.13333333333333333,1.1832576569061748,1.1136977207681247,1.1484776888371497
monitor,cross_variable_variable,10,210,0010_1.jpg,0210_3.jpg,0,0.6366221904754639,0.8283673524856567,0.8271319270133972,30,0.18292682926829268,1.3190441145237066,0.3895431517260126,0.8542936331248596
monitor,cross_variable_variable,10,218,0010_1.jpg,0218_3.jpg,0,0.5403025150299072,0.8287724852561951,0.8393224477767944,36,0.17142857142857143,-0.14901364121630953,0.7124799972924144,0.2817331780380524
monitor,cross_variable_variable,10,222,0010_1.jpg,0222_3.jpg,0,0.6473022103309631,0.8426656126976013,0.8470310568809509,25,0.11904761904761904,1.4818237948724569,0.9166873446335799,1.1992555697530185
monitor,cross_variable_variable,10,238,0010_1.jpg,0238_3.jpg,0,0.4827337861061096,0.7899588942527771,0.8104956746101379,30,0.14634146341463414,-1.0264482732759468,-0.05116475382025067,-0.5388065135480987
monitor,cross_variable_variable,10,253,0010_1.jpg,0253_3.jpg,0,0.6885625123977661,0.8756102323532104,0.8824383616447449,44,0.20952380952380953,2.1106932981504625,1.854655749130302,1.9826745236403822
monitor,cross_variable_variable,10,254,0010_1.jpg,0254_3.jpg,0,0.5824958086013794,0.810785174369812,0.8174244165420532,31,0.14761904761904762,0.4940760658584101,0.13238327555965465,0.31322967070903235
monitor,cross_variable_variable,10,257,0010_1.jpg,0257_3.jpg,0,0.5905431509017944,0.8094180822372437,0.8205469846725464,24,0.13872832369942195,0.6167297523723008,0.21510265414070745,0.41591620325650414
monitor,cross_variable_variable,10,258,0010_1.jpg,0258_3.jpg,0,0.6618762016296387,0.8503215312957764,0.8583807349205017,47,0.235,1.703953498478047,1.2173495801052479,1.4606515392916473
monitor,cross_variable_variable,10,268,0010_1.jpg,0268_3.jpg,0,0.5664173364639282,0.8033685684204102,0.8011409044265747,31,0.14761904761904762,0.24901579533064183,-0.2989802518381267,-0.02498222825374244
monitor,cross_variable_variable,10,269,0010_1.jpg,0269_3.jpg,0,0.6062852144241333,0.8333007097244263,0.840632438659668,35,0.16666666666666666,0.8566626460247957,0.7471827250631707,0.8019226855439832
monitor,cross_variable_variable,10,270,0010_1.jpg,0270_3.jpg,0,0.6968644857406616,0.8514509201049805,0.8385003209114075,29,0.1380952380952381,2.2372279474586776,0.6907011855651398,1.4639645665119088
monitor,cross_variable_variable,10,277,0010_1.jpg,0277_3.jpg,0,0.6284615397453308,0.8503497242927551,0.8441551327705383,26,0.14444444444444443,1.1946634359049444,0.8405017674682788,1.0175826016866116
monitor,cross_variable_variable,10,278,0010_1.jpg,0278_3.jpg,0,0.6331992149353027,0.8170579671859741,0.831595242023468,31,0.14832535885167464,1.2668727822782786,0.5077800095351749,0.8873263959067268
