filename,writer,page_id,language,foreground_tokens,feature_dim,patch_rows,patch_cols,height,width,token_norm_mean,cls_norm,cache_bytes
0022_4.jpg,22,4,English,449,384,48,35,768,560,1.0,1.0,696388
0025_1.jpg,25,1,Arabic,216,384,48,35,768,560,1.0,0.9999999403953552,336636
0025_2.jpg,25,2,Arabic,236,384,48,35,768,560,1.0,1.0,367516
0025_3.jpg,25,3,English,224,384,48,35,768,560,1.0,1.0,348988
0025_4.jpg,25,4,English,368,384,48,35,768,560,1.0,1.0,571324
0026_1.jpg,26,1,Arabic,289,384,48,35,768,560,1.0,0.9999999403953552,449348
0026_2.jpg,26,2,Arabic,470,384,48,35,768,560,1.0,1.0,728812
0026_3.jpg,26,3,English,246,384,48,35,768,560,1.0,0.9999999403953552,382956
0026_4.jpg,26,4,English,536,384,48,35,768,560,1.0,1.0,830716
0027_1.jpg,27,1,Arabic,171,384,48,35,768,560,1.0,1.0,267156
0027_2.jpg,27,2,Arabic,286,384,48,35,768,560,1.0,1.0,444716
0027_3.jpg,27,3,English,179,384,48,35,768,560,1.0,1.0,279508
0027_4.jpg,27,4,English,357,384,48,35,768,560,1.0,1.0,554340
0028_1.jpg,28,1,Arabic,213,384,48,35,768,560,1.0,0.9999999403953552,332004
0028_2.jpg,28,2,Arabic,412,384,48,35,768,560,1.0,0.9999999403953552,639260
0028_3.jpg,28,3,English,207,384,48,35,768,560,1.0,1.0,322740
0028_4.jpg,28,4,English,485,384,48,35,768,560,1.0,0.9999999403953552,751972
0029_1.jpg,29,1,Arabic,287,384,48,35,768,560,1.0,1.0,446260
0029_2.jpg,29,2,Arabic,460,384,48,35,768,560,1.0,1.0,713372
0029_3.jpg,29,3,English,246,384,48,35,768,560,1.0,1.0,382956
0029_4.jpg,29,4,English,507,384,48,35,768,560,1.0,1.0,785940
0030_1.jpg,30,1,Arabic,228,384,48,35,768,560,1.0,1.0,355164
0030_2.jpg,30,2,Arabic,391,384,48,35,768,560,1.0,1.0,606836
0030_3.jpg,30,3,English,269,384,48,35,768,560,1.0,1.0,418468
0030_4.jpg,30,4,English,417,384,48,35,768,560,1.0,0.9999999403953552,646980
0031_1.jpg,31,1,Arabic,287,384,48,35,768,560,1.0,0.9999999403953552,446260
0031_2.jpg,31,2,Arabic,368,384,48,35,768,560,1.0,1.0,571324
0031_3.jpg,31,3,English,205,384,48,35,768,560,1.0,1.0,319652
0031_4.jpg,31,4,English,382,384,48,35,768,560,1.0,1.0,592940
0032_1.jpg,32,1,Arabic,184,384,48,35,768,560,1.0,0.9999999403953552,287228
0032_2.jpg,32,2,Arabic,365,384,48,35,768,560,1.0,1.0,566692
0032_3.jpg,32,3,English,184,384,48,35,768,560,1.0,1.0,287228
0032_4.jpg,32,4,English,431,384,48,35,768,560,1.0,0.9999999403953552,668596
0033_1.jpg,33,1,Arabic,226,384,48,35,768,560,1.0,1.0,352076
0033_2.jpg,33,2,Arabic,359,384,48,35,768,560,1.0,1.0,557428
0033_3.jpg,33,3,English,200,384,48,35,768,560,1.0,0.9999999403953552,311932
0033_4.jpg,33,4,English,426,384,48,35,768,560,1.0,1.0,660876
0034_1.jpg,34,1,Arabic,210,384,48,35,768,560,1.0,1.0,327372
0034_2.jpg,34,2,Arabic,319,384,48,35,768,560,1.0,0.9999999403953552,495668
0034_3.jpg,34,3,English,245,384,48,35,768,560,1.0,0.9999999403953552,381412
0034_4.jpg,34,4,English,418,384,48,35,768,560,1.0,0.9999999403953552,648524
0035_1.jpg,35,1,Arabic,272,384,48,35,768,560,1.0,1.0,423100
0035_2.jpg,35,2,Arabic,404,384,48,35,768,560,1.0,1.0,626908
0035_3.jpg,35,3,English,218,384,48,35,768,560,1.0,1.0,339724
0035_4.jpg,35,4,English,556,384,48,35,768,560,1.0,1.0,861596
0038_1.jpg,38,1,Arabic,240,384,48,35,768,560,1.0,0.9999999403953552,373692
0038_2.jpg,38,2,Arabic,410,384,48,35,768,560,1.0,1.0,636172
0038_3.jpg,38,3,English,223,384,48,35,768,560,1.0,0.9999999403953552,347444
0038_4.jpg,38,4,English,467,384,48,35,768,560,1.0,1.0,724180
0039_1.jpg,39,1,Arabic,253,384,48,35,768,560,1.0,1.0,393764
0039_2.jpg,39,2,Arabic,227,384,48,35,768,560,1.0,1.0,353620
0039_3.jpg,39,3,English,196,384,48,35,768,560,1.0,1.0,305756
0039_4.jpg,39,4,English,365,384,48,35,768,560,1.0,1.0,566692
0040_1.jpg,40,1,Arabic,230,384,48,35,768,560,1.0,1.0,358252
0040_2.jpg,40,2,Arabic,456,384,48,35,768,560,1.0,1.0,707196
0040_3.jpg,40,3,English,213,384,48,35,768,560,1.0,0.9999999403953552,332004
0040_4.jpg,40,4,English,520,384,48,35,768,560,1.0,1.0,806012
0042_1.jpg,42,1,Arabic,304,384,48,35,768,560,1.0,1.0,472508
0042_2.jpg,42,2,Arabic,621,384,48,35,768,560,1.0,1.0,961956
0042_3.jpg,42,3,English,273,384,48,35,768,560,1.0,1.0,424644
0042_4.jpg,42,4,English,640,384,48,35,768,560,1.0,0.9999999403953552,991292
0043_1.jpg,43,1,Arabic,215,384,48,35,768,560,1.0,0.9999999403953552,335092
0043_2.jpg,43,2,Arabic,484,384,48,35,768,560,1.0,1.0,750428
0043_3.jpg,43,3,English,346,384,48,35,768,560,1.0,0.9999999403953552,537356
0043_4.jpg,43,4,English,625,384,48,35,768,560,1.0,1.0,968132
0044_1.jpg,44,1,Arabic,211,384,48,35,768,560,1.0,0.9999999403953552,328916
0044_2.jpg,44,2,Arabic,447,384,48,35,768,560,1.0,1.0,693300
0044_3.jpg,44,3,English,221,384,48,35,768,560,1.0,0.9999999403953552,344356
0044_4.jpg,44,4,English,586,384,48,35,768,560,1.0,0.9999999403953552,907916
0046_1.jpg,46,1,Arabic,218,384,48,35,768,560,1.0,1.0,339724
0046_2.jpg,46,2,Arabic,304,384,48,35,768,560,1.0,1.0,472508
0046_3.jpg,46,3,English,249,384,48,35,768,560,1.0,0.9999999403953552,387588
0046_4.jpg,46,4,English,374,384,48,35,768,560,1.0,1.0,580588
0047_1.jpg,47,1,Arabic,210,384,48,35,768,560,1.0,0.9999999403953552,327372
0047_2.jpg,47,2,Arabic,313,384,48,35,768,560,1.0,0.9999999403953552,486404
0047_3.jpg,47,3,English,203,384,48,35,768,560,1.0,0.9999999403953552,316564
0047_4.jpg,47,4,English,397,384,48,35,768,560,1.0,1.0,616100
0049_1.jpg,49,1,Arabic,200,384,48,35,768,560,1.0,0.9999999403953552,311932
0049_2.jpg,49,2,Arabic,375,384,48,35,768,560,1.0,1.0,582132
0049_3.jpg,49,3,English,224,384,48,35,768,560,1.0,1.0,348988
0049_4.jpg,49,4,English,514,384,48,35,768,560,1.0,1.0,796748
0051_1.jpg,51,1,Arabic,190,384,48,35,768,560,1.0,0.9999999403953552,296492
0051_2.jpg,51,2,Arabic,336,384,48,35,768,560,1.0,1.0,521916
0051_3.jpg,51,3,English,221,384,48,35,768,560,1.0,1.0,344356
0051_4.jpg,51,4,English,473,384,48,35,768,560,1.0,0.9999999403953552,733444
0054_1.jpg,54,1,Arabic,308,384,48,35,768,560,1.0,1.0,478684
0054_2.jpg,54,2,Arabic,454,384,48,35,768,560,1.0,1.0,704108
0054_3.jpg,54,3,English,247,384,48,35,768,560,1.0,1.0,384500
0054_4.jpg,54,4,English,529,384,48,35,768,560,1.0,1.0,819908
0055_1.jpg,55,1,Arabic,237,384,48,35,768,560,1.0,1.0,369060
0055_2.jpg,55,2,Arabic,355,384,48,35,768,560,1.0,1.0,551252
0055_3.jpg,55,3,English,271,384,48,35,768,560,1.0,0.9999999403953552,421556
0055_4.jpg,55,4,English,451,384,48,35,768,560,1.0,1.0,699476
0056_1.jpg,56,1,Arabic,202,384,48,35,768,560,1.0,1.0,315020
0056_2.jpg,56,2,Arabic,377,384,48,35,768,560,1.0,1.0,585220
0056_3.jpg,56,3,English,215,384,48,35,768,560,1.0,1.0,335092
0056_4.jpg,56,4,English,454,384,48,35,768,560,1.0,1.0,704108
0057_1.jpg,57,1,Arabic,165,384,48,35,768,560,1.0,1.0,257892
0057_2.jpg,57,2,Arabic,399,384,48,35,768,560,1.0,1.0,619188
0057_3.jpg,57,3,English,230,384,48,35,768,560,1.0,1.0,358252
0057_4.jpg,57,4,English,425,384,48,35,768,560,1.0,1.0,659332
0059_1.jpg,59,1,Arabic,255,384,48,35,768,560,1.0,1.0,396852
0059_2.jpg,59,2,Arabic,383,384,48,35,768,560,1.0,1.0,594484
0059_3.jpg,59,3,English,197,384,48,35,768,560,1.0,1.0,307300
0059_4.jpg,59,4,English,396,384,48,35,768,560,1.0,1.0,614556
0060_1.jpg,60,1,Arabic,223,384,48,35,768,560,1.0,0.9999998807907104,347444
0060_2.jpg,60,2,Arabic,293,384,48,35,768,560,1.0,1.0,455524
0060_3.jpg,60,3,English,215,384,48,35,768,560,1.0,1.0,335092
0060_4.jpg,60,4,English,363,384,48,35,768,560,1.0,1.0,563604
0061_1.jpg,61,1,Arabic,232,384,48,35,768,560,1.0,0.9999999403953552,361340
0061_2.jpg,61,2,Arabic,389,384,48,35,768,560,1.0,1.0,603748
0061_3.jpg,61,3,English,234,384,48,35,768,560,1.0,1.0,364428
0061_4.jpg,61,4,English,472,384,48,35,768,560,1.0,1.0,731900
0062_1.jpg,62,1,Arabic,249,384,48,35,768,560,1.0,1.0,387588
0062_2.jpg,62,2,Arabic,489,384,48,35,768,560,1.0,1.0,758148
0062_3.jpg,62,3,English,234,384,48,35,768,560,1.0,0.9999999403953552,364428
0062_4.jpg,62,4,English,521,384,48,35,768,560,1.0,0.9999999403953552,807556
0063_1.jpg,63,1,Arabic,252,384,48,35,768,560,1.0,1.0,392220
0063_2.jpg,63,2,Arabic,282,384,48,35,768,560,1.0,1.0,438540
0063_3.jpg,63,3,English,181,384,48,35,768,560,1.0,0.9999999403953552,282596
0063_4.jpg,63,4,English,393,384,48,35,768,560,1.0,1.0,609924
0065_1.jpg,65,1,Arabic,257,384,48,35,768,560,1.0,1.0,399940
0065_2.jpg,65,2,Arabic,373,384,48,35,768,560,1.0,1.0,579044
0065_3.jpg,65,3,English,230,384,48,35,768,560,1.0,0.9999999403953552,358252
0065_4.jpg,65,4,English,373,384,48,35,768,560,1.0,1.0,579044
0066_1.jpg,66,1,Arabic,236,384,48,35,768,560,1.0,1.0,367516
0066_2.jpg,66,2,Arabic,443,384,48,35,768,560,1.0,1.0,687124
0066_3.jpg,66,3,English,259,384,48,35,768,560,1.0,1.0,403028
0066_4.jpg,66,4,English,610,384,48,35,768,560,1.0,1.0,944972
0067_1.jpg,67,1,Arabic,286,384,48,35,768,560,1.0,1.0,444716
0067_2.jpg,67,2,Arabic,439,384,48,35,768,560,1.0,1.0,680948
0067_3.jpg,67,3,English,262,384,48,35,768,560,1.0,1.0,407660
0067_4.jpg,67,4,English,634,384,48,35,768,560,1.0,0.9999999403953552,982028
0068_1.jpg,68,1,Arabic,245,384,48,35,768,560,1.0,0.9999999403953552,381412
0068_2.jpg,68,2,Arabic,376,384,48,35,768,560,1.0,0.9999999403953552,583676
0068_3.jpg,68,3,English,272,384,48,35,768,560,1.0,1.0,423100
0068_4.jpg,68,4,English,477,384,48,35,768,560,1.0,1.0,739620
0069_1.jpg,69,1,Arabic,240,384,48,35,768,560,1.0,1.0,373692
0069_2.jpg,69,2,Arabic,450,384,48,35,768,560,1.0,0.9999999403953552,697932
0069_3.jpg,69,3,English,282,384,48,35,768,560,1.0,0.9999999403953552,438540
0069_4.jpg,69,4,English,489,384,48,35,768,560,1.0,1.0,758148
0070_1.jpg,70,1,Arabic,280,384,48,35,768,560,1.0,1.0,435452
0070_2.jpg,70,2,Arabic,334,384,48,35,768,560,1.0,1.0,518828
0070_3.jpg,70,3,English,223,384,48,35,768,560,1.0,1.0,347444
0070_4.jpg,70,4,English,390,384,48,35,768,560,1.0,1.0,605292
0071_1.jpg,71,1,Arabic,389,384,48,35,768,560,1.0,0.9999999403953552,603748
0071_2.jpg,71,2,Arabic,584,384,48,35,768,560,1.0,1.0,904828
0071_3.jpg,71,3,English,370,384,48,35,768,560,1.0,0.9999999403953552,574412
0071_4.jpg,71,4,English,569,384,48,35,768,560,1.0,1.0,881668
0073_1.jpg,73,1,Arabic,204,384,48,35,768,560,1.0,1.0,318108
0073_2.jpg,73,2,Arabic,445,384,48,35,768,560,1.0,1.0,690212
0073_3.jpg,73,3,English,219,384,48,35,768,560,1.0,1.0,341268
0073_4.jpg,73,4,English,540,384,48,35,768,560,1.0,1.0,836892
0074_1.jpg,74,1,Arabic,265,384,48,35,768,560,1.0,0.9999999403953552,412292
0074_2.jpg,74,2,Arabic,376,384,48,35,768,560,1.0,0.9999999403953552,583676
0074_3.jpg,74,3,English,262,384,48,35,768,560,1.0,0.9999999403953552,407660
0074_4.jpg,74,4,English,424,384,48,35,768,560,1.0,0.9999999403953552,657788
0075_1.jpg,75,1,Arabic,297,384,48,35,768,560,1.0,1.0,461700
0075_2.jpg,75,2,Arabic,489,384,48,35,768,560,1.0,0.9999999403953552,758148
0075_3.jpg,75,3,English,278,384,48,35,768,560,1.0,1.0,432364
0075_4.jpg,75,4,English,644,384,48,35,768,560,1.0,0.9999999403953552,997468
0076_1.jpg,76,1,Arabic,216,384,48,35,768,560,1.0,1.0,336636
0076_2.jpg,76,2,Arabic,314,384,48,35,768,560,1.0,1.0,487948
0076_3.jpg,76,3,English,237,384,48,35,768,560,1.0,1.0,369060
0076_4.jpg,76,4,English,425,384,48,35,768,560,1.0,1.0,659332
0077_1.jpg,77,1,Arabic,215,384,48,35,768,560,1.0,0.9999999403953552,335092
0077_2.jpg,77,2,Arabic,398,384,48,35,768,560,1.0,1.0,617644
0077_3.jpg,77,3,English,188,384,48,35,768,560,1.0,0.9999999403953552,293404
0077_4.jpg,77,4,English,520,384,48,35,768,560,1.0,1.0,806012
0078_1.jpg,78,1,Arabic,229,384,48,35,768,560,1.0,1.0,356708
0078_2.jpg,78,2,Arabic,334,384,48,35,768,560,1.0,0.9999999403953552,518828
0078_3.jpg,78,3,English,210,384,48,35,768,560,1.0,1.0,327372
0078_4.jpg,78,4,English,430,384,48,35,768,560,1.0,1.0,667052
0079_1.jpg,79,1,Arabic,261,384,48,35,768,560,1.0,1.0,406116
0079_2.jpg,79,2,Arabic,349,384,48,35,768,560,1.0,1.0,541988
0079_3.jpg,79,3,English,277,384,48,35,768,560,1.0,0.9999999403953552,430820
0079_4.jpg,79,4,English,383,384,48,35,768,560,1.0,1.0,594484
0081_1.jpg,81,1,Arabic,267,384,48,35,768,560,1.0,1.0,415380
0081_2.jpg,81,2,Arabic,412,384,48,35,768,560,1.0,0.9999999403953552,639260
0081_3.jpg,81,3,English,254,384,48,35,768,560,1.0,0.9999999403953552,395308
0081_4.jpg,81,4,English,569,384,48,35,768,560,1.0,1.0,881668
0083_1.jpg,83,1,Arabic,189,384,48,35,768,560,1.0,1.0,294948
0083_2.jpg,83,2,Arabic,280,384,48,35,768,560,1.0,1.0,435452
0083_3.jpg,83,3,English,197,384,48,35,768,560,1.0,1.0,307300
0083_4.jpg,83,4,English,383,384,48,35,768,560,1.0,0.9999999403953552,594484
0085_1.jpg,85,1,Arabic,233,384,48,35,768,560,1.0,1.0,362884
0085_2.jpg,85,2,Arabic,354,384,48,35,768,560,1.0,0.9999999403953552,549708
0085_3.jpg,85,3,English,226,384,48,35,768,560,1.0,1.0,352076
0085_4.jpg,85,4,English,574,384,48,35,768,560,1.0,0.9999999403953552,889388
0086_1.jpg,86,1,Arabic,409,384,48,35,768,560,1.0,1.0,634628
0086_2.jpg,86,2,Arabic,406,384,48,35,768,560,1.0,1.0,629996
0086_3.jpg,86,3,English,475,384,48,35,768,560,1.0,1.0,736532
0086_4.jpg,86,4,English,513,384,48,35,768,560,1.0,0.9999999403953552,795204
0087_1.jpg,87,1,Arabic,203,384,48,35,768,560,1.0,0.9999999403953552,316564
0087_2.jpg,87,2,Arabic,134,384,48,35,768,560,1.0,0.9999999403953552,210028
0087_3.jpg,87,3,English,250,384,48,35,768,560,1.0,1.0,389132
0087_4.jpg,87,4,English,209,384,48,35,768,560,1.0,1.0,325828
0089_1.jpg,89,1,Arabic,272,384,48,35,768,560,1.0,1.0,423100
0089_2.jpg,89,2,Arabic,325,384,48,35,768,560,1.0,0.9999999403953552,504932
0089_3.jpg,89,3,English,274,384,48,35,768,560,1.0,1.0,426188
0089_4.jpg,89,4,English,465,384,48,35,768,560,1.0,1.0,721092
0090_1.jpg,90,1,Arabic,265,384,48,35,768,560,1.0,1.0,412292
0090_2.jpg,90,2,Arabic,512,384,48,35,768,560,1.0,1.0,793660
0090_3.jpg,90,3,English,136,384,48,35,768,560,1.0,1.0,213116
0090_4.jpg,90,4,English,439,384,48,35,768,560,1.0,0.9999999403953552,680948
0091_1.jpg,91,1,Arabic,241,384,48,35,768,560,1.0,0.9999999403953552,375236
0091_2.jpg,91,2,Arabic,457,384,48,35,768,560,1.0,1.0,708740
0091_3.jpg,91,3,English,198,384,48,35,768,560,1.0,0.9999999403953552,308844
0091_4.jpg,91,4,English,435,384,48,35,768,560,1.0,1.0,674772
0092_1.jpg,92,1,Arabic,195,384,48,35,768,560,1.0,1.0,304212
0092_2.jpg,92,2,Arabic,267,384,48,35,768,560,1.0,1.0,415380
0092_3.jpg,92,3,English,222,384,48,35,768,560,1.0,0.9999999403953552,345900
0092_4.jpg,92,4,English,415,384,48,35,768,560,1.0,1.0,643892
0093_1.jpg,93,1,Arabic,268,384,48,35,768,560,1.0,0.9999999403953552,416924
0093_2.jpg,93,2,Arabic,415,384,48,35,768,560,1.0,1.0,643892
0093_3.jpg,93,3,English,243,384,48,35,768,560,1.0,1.0,378324
0093_4.jpg,93,4,English,458,384,48,35,768,560,1.0,1.0,710284
0094_1.jpg,94,1,Arabic,261,384,48,35,768,560,1.0,1.0,406116
0094_2.jpg,94,2,Arabic,436,384,48,35,768,560,1.0,1.0,676316
0094_3.jpg,94,3,English,284,384,48,35,768,560,1.0,1.0,441628
0094_4.jpg,94,4,English,564,384,48,35,768,560,1.0,1.0,873948
0095_1.jpg,95,1,Arabic,213,384,48,35,768,560,1.0,0.9999999403953552,332004
0095_2.jpg,95,2,Arabic,385,384,48,35,768,560,1.0,1.0,597572
0095_3.jpg,95,3,English,252,384,48,35,768,560,1.0,0.9999999403953552,392220
0095_4.jpg,95,4,English,509,384,48,35,768,560,1.0,1.0000001192092896,789028
0096_1.jpg,96,1,Arabic,215,384,48,35,768,560,1.0,1.0,335092
0096_2.jpg,96,2,Arabic,480,384,48,35,768,560,1.0,1.0,744252
0096_3.jpg,96,3,English,231,384,48,35,768,560,1.0,0.9999999403953552,359796
0096_4.jpg,96,4,English,530,384,48,35,768,560,1.0,0.9999999403953552,821452
0097_1.jpg,97,1,Arabic,182,384,48,35,768,560,1.0,1.0,284140
0097_2.jpg,97,2,Arabic,291,384,48,35,768,560,1.0,1.0,452436
0097_3.jpg,97,3,English,201,384,48,35,768,560,1.0,0.9999999403953552,313476
0097_4.jpg,97,4,English,445,384,48,35,768,560,1.0,1.0,690212
0098_1.jpg,98,1,Arabic,235,384,48,35,768,560,1.0,0.9999999403953552,365972
0098_2.jpg,98,2,Arabic,345,384,48,35,768,560,1.0,1.0,535812
0098_3.jpg,98,3,English,200,384,48,35,768,560,1.0,1.0,311932
0098_4.jpg,98,4,English,426,384,48,35,768,560,1.0,1.0,660876
0100_1.jpg,100,1,Arabic,170,384,48,35,768,560,1.0,1.0,265612
0100_2.jpg,100,2,Arabic,357,384,48,35,768,560,1.0,0.9999999403953552,554340
0100_3.jpg,100,3,English,134,384,48,35,768,560,1.0,0.9999998807907104,210028
0100_4.jpg,100,4,English,432,384,48,35,768,560,1.0,1.0,670140
0101_1.jpg,101,1,Arabic,235,384,48,35,768,560,1.0,1.0,365972
0101_2.jpg,101,2,Arabic,423,384,48,35,768,560,1.0,1.0,656244
0101_3.jpg,101,3,English,230,384,48,35,768,560,1.0,0.9999998807907104,358252
0101_4.jpg,101,4,English,577,384,48,35,768,560,1.0,1.0,894020
0103_1.jpg,103,1,Arabic,299,384,48,35,768,560,1.0,1.0,464788
0103_2.jpg,103,2,Arabic,492,384,48,35,768,560,1.0,1.0,762780
0103_3.jpg,103,3,English,203,384,48,35,768,560,1.0,1.0,316564
0103_4.jpg,103,4,English,438,384,48,35,768,560,1.0,0.9999999403953552,679404
0104_1.jpg,104,1,Arabic,247,384,48,35,768,560,1.0,0.9999999403953552,384500
0104_2.jpg,104,2,Arabic,406,384,48,35,768,560,1.0,1.0,629996
0104_3.jpg,104,3,English,225,384,48,35,768,560,1.0,1.0,350532
0104_4.jpg,104,4,English,498,384,48,35,768,560,1.0,1.0,772044
0105_1.jpg,105,1,Arabic,269,384,48,35,768,560,1.0,0.9999999403953552,418468
0105_2.jpg,105,2,Arabic,519,384,48,35,768,560,1.0,1.0,804468
0105_3.jpg,105,3,English,221,384,48,35,768,560,1.0,1.0,344356
0105_4.jpg,105,4,English,600,384,48,35,768,560,1.0,1.0,929532
0106_1.jpg,106,1,Arabic,267,384,48,35,768,560,1.0,1.0,415380
0106_2.jpg,106,2,Arabic,391,384,48,35,768,560,1.0,1.0,606836
0106_3.jpg,106,3,English,225,384,48,35,768,560,1.0,1.0,350532
0106_4.jpg,106,4,English,368,384,48,35,768,560,1.0,1.0,571324
0107_1.jpg,107,1,Arabic,189,384,48,35,768,560,1.0,1.0,294948
0107_2.jpg,107,2,Arabic,342,384,48,35,768,560,1.0,1.0,531180
0107_3.jpg,107,3,English,195,384,48,35,768,560,1.0,1.0,304212
0107_4.jpg,107,4,English,417,384,48,35,768,560,1.0,1.0,646980
0109_1.jpg,109,1,Arabic,201,384,48,35,768,560,1.0,1.0,313476
0109_2.jpg,109,2,Arabic,360,384,48,35,768,560,1.0,1.0,558972
0109_3.jpg,109,3,English,244,384,48,35,768,560,1.0,1.0,379868
0109_4.jpg,109,4,English,399,384,48,35,768,560,1.0,1.0,619188
0110_1.jpg,110,1,Arabic,258,384,48,35,768,560,1.0,0.9999999403953552,401484
