condition,left_writer,right_writer,left_filename,right_filename,label
arabic_variable_same,32,139,0032_1.jpg,0139_2.jpg,0
arabic_variable_same,32,144,0032_1.jpg,0144_2.jpg,0
arabic_variable_same,32,145,0032_1.jpg,0145_2.jpg,0
arabic_variable_same,32,150,0032_1.jpg,0150_2.jpg,0
arabic_variable_same,32,160,0032_1.jpg,0160_2.jpg,0
arabic_variable_same,32,165,0032_1.jpg,0165_2.jpg,0
arabic_variable_same,32,166,0032_1.jpg,0166_2.jpg,0
arabic_variable_same,32,170,0032_1.jpg,0170_2.jpg,0
arabic_variable_same,32,174,0032_1.jpg,0174_2.jpg,0
arabic_variable_same,32,176,0032_1.jpg,0176_2.jpg,0
arabic_variable_same,32,193,0032_1.jpg,0193_2.jpg,0
arabic_variable_same,32,202,0032_1.jpg,0202_2.jpg,0
arabic_variable_same,32,205,0032_1.jpg,0205_2.jpg,0
arabic_variable_same,32,210,0032_1.jpg,0210_2.jpg,0
arabic_variable_same,32,218,0032_1.jpg,0218_2.jpg,0
arabic_variable_same,32,222,0032_1.jpg,0222_2.jpg,0
arabic_variable_same,32,238,0032_1.jpg,0238_2.jpg,0
arabic_variable_same,32,253,0032_1.jpg,0253_2.jpg,0
arabic_variable_same,32,254,0032_1.jpg,0254_2.jpg,0
arabic_variable_same,32,257,0032_1.jpg,0257_2.jpg,0
arabic_variable_same,32,258,0032_1.jpg,0258_2.jpg,0
arabic_variable_same,32,268,0032_1.jpg,0268_2.jpg,0
arabic_variable_same,32,269,0032_1.jpg,0269_2.jpg,0
arabic_variable_same,32,270,0032_1.jpg,0270_2.jpg,0
arabic_variable_same,32,277,0032_1.jpg,0277_2.jpg,0
arabic_variable_same,32,278,0032_1.jpg,0278_2.jpg,0
arabic_variable_same,33,5,0033_1.jpg,0005_2.jpg,0
arabic_variable_same,33,9,0033_1.jpg,0009_2.jpg,0
arabic_variable_same,33,10,0033_1.jpg,0010_2.jpg,0
arabic_variable_same,33,28,0033_1.jpg,0028_2.jpg,0
arabic_variable_same,33,32,0033_1.jpg,0032_2.jpg,0
arabic_variable_same,33,33,0033_1.jpg,0033_2.jpg,1
arabic_variable_same,33,34,0033_1.jpg,0034_2.jpg,0
arabic_variable_same,33,44,0033_1.jpg,0044_2.jpg,0
arabic_variable_same,33,51,0033_1.jpg,0051_2.jpg,0
arabic_variable_same,33,54,0033_1.jpg,0054_2.jpg,0
arabic_variable_same,33,63,0033_1.jpg,0063_2.jpg,0
arabic_variable_same,33,68,0033_1.jpg,0068_2.jpg,0
arabic_variable_same,33,69,0033_1.jpg,0069_2.jpg,0
arabic_variable_same,33,73,0033_1.jpg,0073_2.jpg,0
arabic_variable_same,33,95,0033_1.jpg,0095_2.jpg,0
arabic_variable_same,33,121,0033_1.jpg,0121_2.jpg,0
arabic_variable_same,33,128,0033_1.jpg,0128_2.jpg,0
arabic_variable_same,33,129,0033_1.jpg,0129_2.jpg,0
arabic_variable_same,33,131,0033_1.jpg,0131_2.jpg,0
arabic_variable_same,33,139,0033_1.jpg,0139_2.jpg,0
arabic_variable_same,33,144,0033_1.jpg,0144_2.jpg,0
arabic_variable_same,33,145,0033_1.jpg,0145_2.jpg,0
arabic_variable_same,33,150,0033_1.jpg,0150_2.jpg,0
arabic_variable_same,33,160,0033_1.jpg,0160_2.jpg,0
arabic_variable_same,33,165,0033_1.jpg,0165_2.jpg,0
arabic_variable_same,33,166,0033_1.jpg,0166_2.jpg,0
arabic_variable_same,33,170,0033_1.jpg,0170_2.jpg,0
arabic_variable_same,33,174,0033_1.jpg,0174_2.jpg,0
arabic_variable_same,33,176,0033_1.jpg,0176_2.jpg,0
arabic_variable_same,33,193,0033_1.jpg,0193_2.jpg,0
arabic_variable_same,33,202,0033_1.jpg,0202_2.jpg,0
arabic_variable_same,33,205,0033_1.jpg,0205_2.jpg,0
arabic_variable_same,33,210,0033_1.jpg,0210_2.jpg,0
arabic_variable_same,33,218,0033_1.jpg,0218_2.jpg,0
arabic_variable_same,33,222,0033_1.jpg,0222_2.jpg,0
arabic_variable_same,33,238,0033_1.jpg,0238_2.jpg,0
arabic_variable_same,33,253,0033_1.jpg,0253_2.jpg,0
arabic_variable_same,33,254,0033_1.jpg,0254_2.jpg,0
arabic_variable_same,33,257,0033_1.jpg,0257_2.jpg,0
arabic_variable_same,33,258,0033_1.jpg,0258_2.jpg,0
arabic_variable_same,33,268,0033_1.jpg,0268_2.jpg,0
arabic_variable_same,33,269,0033_1.jpg,0269_2.jpg,0
arabic_variable_same,33,270,0033_1.jpg,0270_2.jpg,0
arabic_variable_same,33,277,0033_1.jpg,0277_2.jpg,0
arabic_variable_same,33,278,0033_1.jpg,0278_2.jpg,0
arabic_variable_same,34,5,0034_1.jpg,0005_2.jpg,0
arabic_variable_same,34,9,0034_1.jpg,0009_2.jpg,0
arabic_variable_same,34,10,0034_1.jpg,0010_2.jpg,0
arabic_variable_same,34,28,0034_1.jpg,0028_2.jpg,0
arabic_variable_same,34,32,0034_1.jpg,0032_2.jpg,0
arabic_variable_same,34,33,0034_1.jpg,0033_2.jpg,0
arabic_variable_same,34,34,0034_1.jpg,0034_2.jpg,1
arabic_variable_same,34,44,0034_1.jpg,0044_2.jpg,0
arabic_variable_same,34,51,0034_1.jpg,0051_2.jpg,0
arabic_variable_same,34,54,0034_1.jpg,0054_2.jpg,0
arabic_variable_same,34,63,0034_1.jpg,0063_2.jpg,0
arabic_variable_same,34,68,0034_1.jpg,0068_2.jpg,0
arabic_variable_same,34,69,0034_1.jpg,0069_2.jpg,0
arabic_variable_same,34,73,0034_1.jpg,0073_2.jpg,0
arabic_variable_same,34,95,0034_1.jpg,0095_2.jpg,0
arabic_variable_same,34,121,0034_1.jpg,0121_2.jpg,0
arabic_variable_same,34,128,0034_1.jpg,0128_2.jpg,0
arabic_variable_same,34,129,0034_1.jpg,0129_2.jpg,0
arabic_variable_same,34,131,0034_1.jpg,0131_2.jpg,0
arabic_variable_same,34,139,0034_1.jpg,0139_2.jpg,0
arabic_variable_same,34,144,0034_1.jpg,0144_2.jpg,0
arabic_variable_same,34,145,0034_1.jpg,0145_2.jpg,0
arabic_variable_same,34,150,0034_1.jpg,0150_2.jpg,0
arabic_variable_same,34,160,0034_1.jpg,0160_2.jpg,0
arabic_variable_same,34,165,0034_1.jpg,0165_2.jpg,0
arabic_variable_same,34,166,0034_1.jpg,0166_2.jpg,0
arabic_variable_same,34,170,0034_1.jpg,0170_2.jpg,0
arabic_variable_same,34,174,0034_1.jpg,0174_2.jpg,0
arabic_variable_same,34,176,0034_1.jpg,0176_2.jpg,0
arabic_variable_same,34,193,0034_1.jpg,0193_2.jpg,0
arabic_variable_same,34,202,0034_1.jpg,0202_2.jpg,0
arabic_variable_same,34,205,0034_1.jpg,0205_2.jpg,0
arabic_variable_same,34,210,0034_1.jpg,0210_2.jpg,0
arabic_variable_same,34,218,0034_1.jpg,0218_2.jpg,0
arabic_variable_same,34,222,0034_1.jpg,0222_2.jpg,0
arabic_variable_same,34,238,0034_1.jpg,0238_2.jpg,0
arabic_variable_same,34,253,0034_1.jpg,0253_2.jpg,0
arabic_variable_same,34,254,0034_1.jpg,0254_2.jpg,0
arabic_variable_same,34,257,0034_1.jpg,0257_2.jpg,0
arabic_variable_same,34,258,0034_1.jpg,0258_2.jpg,0
arabic_variable_same,34,268,0034_1.jpg,0268_2.jpg,0
arabic_variable_same,34,269,0034_1.jpg,0269_2.jpg,0
arabic_variable_same,34,270,0034_1.jpg,0270_2.jpg,0
arabic_variable_same,34,277,0034_1.jpg,0277_2.jpg,0
arabic_variable_same,34,278,0034_1.jpg,0278_2.jpg,0
arabic_variable_same,44,5,0044_1.jpg,0005_2.jpg,0
arabic_variable_same,44,9,0044_1.jpg,0009_2.jpg,0
arabic_variable_same,44,10,0044_1.jpg,0010_2.jpg,0
arabic_variable_same,44,28,0044_1.jpg,0028_2.jpg,0
arabic_variable_same,44,32,0044_1.jpg,0032_2.jpg,0
arabic_variable_same,44,33,0044_1.jpg,0033_2.jpg,0
arabic_variable_same,44,34,0044_1.jpg,0034_2.jpg,0
arabic_variable_same,44,44,0044_1.jpg,0044_2.jpg,1
arabic_variable_same,44,51,0044_1.jpg,0051_2.jpg,0
arabic_variable_same,44,54,0044_1.jpg,0054_2.jpg,0
arabic_variable_same,44,63,0044_1.jpg,0063_2.jpg,0
arabic_variable_same,44,68,0044_1.jpg,0068_2.jpg,0
arabic_variable_same,44,69,0044_1.jpg,0069_2.jpg,0
arabic_variable_same,44,73,0044_1.jpg,0073_2.jpg,0
arabic_variable_same,44,95,0044_1.jpg,0095_2.jpg,0
arabic_variable_same,44,121,0044_1.jpg,0121_2.jpg,0
arabic_variable_same,44,128,0044_1.jpg,0128_2.jpg,0
arabic_variable_same,44,129,0044_1.jpg,0129_2.jpg,0
arabic_variable_same,44,131,0044_1.jpg,0131_2.jpg,0
arabic_variable_same,44,139,0044_1.jpg,0139_2.jpg,0
arabic_variable_same,44,144,0044_1.jpg,0144_2.jpg,0
arabic_variable_same,44,145,0044_1.jpg,0145_2.jpg,0
arabic_variable_same,44,150,0044_1.jpg,0150_2.jpg,0
arabic_variable_same,44,160,0044_1.jpg,0160_2.jpg,0
arabic_variable_same,44,165,0044_1.jpg,0165_2.jpg,0
arabic_variable_same,44,166,0044_1.jpg,0166_2.jpg,0
arabic_variable_same,44,170,0044_1.jpg,0170_2.jpg,0
arabic_variable_same,44,174,0044_1.jpg,0174_2.jpg,0
arabic_variable_same,44,176,0044_1.jpg,0176_2.jpg,0
arabic_variable_same,44,193,0044_1.jpg,0193_2.jpg,0
arabic_variable_same,44,202,0044_1.jpg,0202_2.jpg,0
arabic_variable_same,44,205,0044_1.jpg,0205_2.jpg,0
arabic_variable_same,44,210,0044_1.jpg,0210_2.jpg,0
arabic_variable_same,44,218,0044_1.jpg,0218_2.jpg,0
arabic_variable_same,44,222,0044_1.jpg,0222_2.jpg,0
arabic_variable_same,44,238,0044_1.jpg,0238_2.jpg,0
arabic_variable_same,44,253,0044_1.jpg,0253_2.jpg,0
arabic_variable_same,44,254,0044_1.jpg,0254_2.jpg,0
arabic_variable_same,44,257,0044_1.jpg,0257_2.jpg,0
arabic_variable_same,44,258,0044_1.jpg,0258_2.jpg,0
arabic_variable_same,44,268,0044_1.jpg,0268_2.jpg,0
arabic_variable_same,44,269,0044_1.jpg,0269_2.jpg,0
arabic_variable_same,44,270,0044_1.jpg,0270_2.jpg,0
arabic_variable_same,44,277,0044_1.jpg,0277_2.jpg,0
arabic_variable_same,44,278,0044_1.jpg,0278_2.jpg,0
arabic_variable_same,51,5,0051_1.jpg,0005_2.jpg,0
arabic_variable_same,51,9,0051_1.jpg,0009_2.jpg,0
arabic_variable_same,51,10,0051_1.jpg,0010_2.jpg,0
arabic_variable_same,51,28,0051_1.jpg,0028_2.jpg,0
arabic_variable_same,51,32,0051_1.jpg,0032_2.jpg,0
arabic_variable_same,51,33,0051_1.jpg,0033_2.jpg,0
arabic_variable_same,51,34,0051_1.jpg,0034_2.jpg,0
arabic_variable_same,51,44,0051_1.jpg,0044_2.jpg,0
arabic_variable_same,51,51,0051_1.jpg,0051_2.jpg,1
arabic_variable_same,51,54,0051_1.jpg,0054_2.jpg,0
arabic_variable_same,51,63,0051_1.jpg,0063_2.jpg,0
arabic_variable_same,51,68,0051_1.jpg,0068_2.jpg,0
arabic_variable_same,51,69,0051_1.jpg,0069_2.jpg,0
arabic_variable_same,51,73,0051_1.jpg,0073_2.jpg,0
arabic_variable_same,51,95,0051_1.jpg,0095_2.jpg,0
arabic_variable_same,51,121,0051_1.jpg,0121_2.jpg,0
arabic_variable_same,51,128,0051_1.jpg,0128_2.jpg,0
arabic_variable_same,51,129,0051_1.jpg,0129_2.jpg,0
arabic_variable_same,51,131,0051_1.jpg,0131_2.jpg,0
arabic_variable_same,51,139,0051_1.jpg,0139_2.jpg,0
arabic_variable_same,51,144,0051_1.jpg,0144_2.jpg,0
arabic_variable_same,51,145,0051_1.jpg,0145_2.jpg,0
arabic_variable_same,51,150,0051_1.jpg,0150_2.jpg,0
arabic_variable_same,51,160,0051_1.jpg,0160_2.jpg,0
arabic_variable_same,51,165,0051_1.jpg,0165_2.jpg,0
arabic_variable_same,51,166,0051_1.jpg,0166_2.jpg,0
arabic_variable_same,51,170,0051_1.jpg,0170_2.jpg,0
arabic_variable_same,51,174,0051_1.jpg,0174_2.jpg,0
arabic_variable_same,51,176,0051_1.jpg,0176_2.jpg,0
arabic_variable_same,51,193,0051_1.jpg,0193_2.jpg,0
arabic_variable_same,51,202,0051_1.jpg,0202_2.jpg,0
arabic_variable_same,51,205,0051_1.jpg,0205_2.jpg,0
arabic_variable_same,51,210,0051_1.jpg,0210_2.jpg,0
arabic_variable_same,51,218,0051_1.jpg,0218_2.jpg,0
arabic_variable_same,51,222,0051_1.jpg,0222_2.jpg,0
arabic_variable_same,51,238,0051_1.jpg,0238_2.jpg,0
arabic_variable_same,51,253,0051_1.jpg,0253_2.jpg,0
arabic_variable_same,51,254,0051_1.jpg,0254_2.jpg,0
arabic_variable_same,51,257,0051_1.jpg,0257_2.jpg,0
arabic_variable_same,51,258,0051_1.jpg,0258_2.jpg,0
arabic_variable_same,51,268,0051_1.jpg,0268_2.jpg,0
arabic_variable_same,51,269,0051_1.jpg,0269_2.jpg,0
arabic_variable_same,51,270,0051_1.jpg,0270_2.jpg,0
arabic_variable_same,51,277,0051_1.jpg,0277_2.jpg,0
arabic_variable_same,51,278,0051_1.jpg,0278_2.jpg,0
arabic_variable_same,54,5,0054_1.jpg,0005_2.jpg,0
arabic_variable_same,54,9,0054_1.jpg,0009_2.jpg,0
arabic_variable_same,54,10,0054_1.jpg,0010_2.jpg,0
arabic_variable_same,54,28,0054_1.jpg,0028_2.jpg,0
arabic_variable_same,54,32,0054_1.jpg,0032_2.jpg,0
arabic_variable_same,54,33,0054_1.jpg,0033_2.jpg,0
arabic_variable_same,54,34,0054_1.jpg,0034_2.jpg,0
arabic_variable_same,54,44,0054_1.jpg,0044_2.jpg,0
arabic_variable_same,54,51,0054_1.jpg,0051_2.jpg,0
arabic_variable_same,54,54,0054_1.jpg,0054_2.jpg,1
arabic_variable_same,54,63,0054_1.jpg,0063_2.jpg,0
arabic_variable_same,54,68,0054_1.jpg,0068_2.jpg,0
arabic_variable_same,54,69,0054_1.jpg,0069_2.jpg,0
arabic_variable_same,54,73,0054_1.jpg,0073_2.jpg,0
arabic_variable_same,54,95,0054_1.jpg,0095_2.jpg,0
arabic_variable_same,54,121,0054_1.jpg,0121_2.jpg,0
arabic_variable_same,54,128,0054_1.jpg,0128_2.jpg,0
