epoch,offset,anchor_writer,partner_writer,filename_a,filename_b,pair_label
1,222,122,122,0122_1.jpg,0122_2.jpg,1
1,222,176,170,0176_1.jpg,0170_2.jpg,0
1,222,267,263,0267_1.jpg,0263_2.jpg,0
1,222,252,252,0252_1.jpg,0252_2.jpg,1
1,222,232,232,0232_1.jpg,0232_2.jpg,1
1,222,10,6,0010_1.jpg,0006_2.jpg,0
1,222,123,118,0123_1.jpg,0118_2.jpg,0
1,222,57,57,0057_1.jpg,0057_2.jpg,1
1,222,168,168,0168_1.jpg,0168_2.jpg,1
1,222,19,11,0019_1.jpg,0011_2.jpg,0
1,222,157,153,0157_1.jpg,0153_2.jpg,0
1,222,277,277,0277_1.jpg,0277_2.jpg,1
1,222,226,222,0226_1.jpg,0222_2.jpg,0
1,222,225,225,0225_1.jpg,0225_2.jpg,1
1,222,257,253,0257_1.jpg,0253_2.jpg,0
1,222,276,271,0276_1.jpg,0271_2.jpg,0
1,222,131,131,0131_1.jpg,0131_2.jpg,1
1,222,229,229,0229_1.jpg,0229_2.jpg,1
1,222,231,231,0231_1.jpg,0231_2.jpg,1
1,222,205,201,0205_1.jpg,0201_2.jpg,0
1,222,67,67,0067_1.jpg,0067_2.jpg,1
1,222,40,40,0040_1.jpg,0040_2.jpg,1
1,222,114,114,0114_1.jpg,0114_2.jpg,1
1,222,130,125,0130_1.jpg,0125_2.jpg,0
1,222,25,19,0025_1.jpg,0019_2.jpg,0
1,222,69,65,0069_1.jpg,0065_2.jpg,0
1,222,263,263,0263_1.jpg,0263_2.jpg,1
1,222,43,43,0043_1.jpg,0043_2.jpg,1
1,222,158,158,0158_1.jpg,0158_2.jpg,1
1,222,39,33,0039_1.jpg,0033_2.jpg,0
1,222,132,128,0132_1.jpg,0128_2.jpg,0
1,222,8,8,0008_1.jpg,0008_2.jpg,1
1,222,156,152,0156_1.jpg,0152_2.jpg,0
1,222,92,87,0092_1.jpg,0087_2.jpg,0
1,222,196,189,0196_1.jpg,0189_2.jpg,0
1,222,66,66,0066_1.jpg,0066_2.jpg,1
1,222,235,229,0235_1.jpg,0229_2.jpg,0
1,222,255,255,0255_1.jpg,0255_2.jpg,1
1,222,11,11,0011_1.jpg,0011_2.jpg,1
1,222,129,124,0129_1.jpg,0124_2.jpg,0
1,222,251,247,0251_1.jpg,0247_2.jpg,0
1,222,208,204,0208_1.jpg,0204_2.jpg,0
1,222,228,228,0228_1.jpg,0228_2.jpg,1
1,222,79,75,0079_1.jpg,0075_2.jpg,0
1,222,276,276,0276_1.jpg,0276_2.jpg,1
1,222,246,246,0246_1.jpg,0246_2.jpg,1
1,222,258,258,0258_1.jpg,0258_2.jpg,1
1,222,281,281,0281_1.jpg,0281_2.jpg,1
1,222,30,30,0030_1.jpg,0030_2.jpg,1
1,222,20,12,0020_1.jpg,0012_2.jpg,0
1,222,213,209,0213_1.jpg,0209_2.jpg,0
1,222,246,242,0246_1.jpg,0242_2.jpg,0
1,222,271,271,0271_1.jpg,0271_2.jpg,1
1,222,225,221,0225_1.jpg,0221_2.jpg,0
1,222,2,279,0002_1.jpg,0279_2.jpg,0
1,222,240,240,0240_1.jpg,0240_2.jpg,1
1,222,33,33,0033_1.jpg,0033_2.jpg,1
1,222,83,77,0083_1.jpg,0077_2.jpg,0
1,222,28,22,0028_1.jpg,0022_2.jpg,0
1,222,49,49,0049_1.jpg,0049_2.jpg,1
1,222,167,167,0167_1.jpg,0167_2.jpg,1
1,222,224,224,0224_1.jpg,0224_2.jpg,1
1,222,87,87,0087_1.jpg,0087_2.jpg,1
1,222,96,92,0096_1.jpg,0092_2.jpg,0
1,222,65,65,0065_1.jpg,0065_2.jpg,1
1,222,21,21,0021_1.jpg,0021_2.jpg,1
1,222,1,1,0001_1.jpg,0001_2.jpg,1
1,222,163,159,0163_1.jpg,0159_2.jpg,0
1,222,193,188,0193_1.jpg,0188_2.jpg,0
1,222,200,200,0200_1.jpg,0200_2.jpg,1
1,222,144,144,0144_1.jpg,0144_2.jpg,1
1,222,148,144,0148_1.jpg,0144_2.jpg,0
1,222,269,269,0269_1.jpg,0269_2.jpg,1
1,222,27,27,0027_1.jpg,0027_2.jpg,1
1,222,145,139,0145_1.jpg,0139_2.jpg,0
1,222,46,40,0046_1.jpg,0040_2.jpg,0
1,222,161,161,0161_1.jpg,0161_2.jpg,1
1,222,256,256,0256_1.jpg,0256_2.jpg,1
1,222,197,197,0197_1.jpg,0197_2.jpg,1
1,222,26,26,0026_1.jpg,0026_2.jpg,1
1,222,263,258,0263_1.jpg,0258_2.jpg,0
1,222,216,216,0216_1.jpg,0216_2.jpg,1
1,222,210,206,0210_1.jpg,0206_2.jpg,0
1,222,79,79,0079_1.jpg,0079_2.jpg,1
1,222,69,69,0069_1.jpg,0069_2.jpg,1
1,222,203,199,0203_1.jpg,0199_2.jpg,0
1,222,269,265,0269_1.jpg,0265_2.jpg,0
1,222,15,15,0015_1.jpg,0015_2.jpg,1
1,222,104,98,0104_1.jpg,0098_2.jpg,0
1,222,106,101,0106_1.jpg,0101_2.jpg,0
1,222,19,19,0019_1.jpg,0019_2.jpg,1
1,222,140,134,0140_1.jpg,0134_2.jpg,0
1,222,228,224,0228_1.jpg,0224_2.jpg,0
1,222,154,148,0154_1.jpg,0148_2.jpg,0
1,222,250,250,0250_1.jpg,0250_2.jpg,1
1,222,94,90,0094_1.jpg,0090_2.jpg,0
1,222,78,74,0078_1.jpg,0074_2.jpg,0
1,222,218,218,0218_1.jpg,0218_2.jpg,1
1,222,227,227,0227_1.jpg,0227_2.jpg,1
1,222,51,51,0051_1.jpg,0051_2.jpg,1
1,222,218,212,0218_1.jpg,0212_2.jpg,0
1,222,55,55,0055_1.jpg,0055_2.jpg,1
1,222,140,140,0140_1.jpg,0140_2.jpg,1
1,222,92,92,0092_1.jpg,0092_2.jpg,1
1,222,30,26,0030_1.jpg,0026_2.jpg,0
1,222,63,59,0063_1.jpg,0059_2.jpg,0
1,222,128,123,0128_1.jpg,0123_2.jpg,0
1,222,164,160,0164_1.jpg,0160_2.jpg,0
1,222,46,46,0046_1.jpg,0046_2.jpg,1
1,222,205,205,0205_1.jpg,0205_2.jpg,1
1,222,18,18,0018_1.jpg,0018_2.jpg,1
1,222,249,249,0249_1.jpg,0249_2.jpg,1
1,222,270,270,0270_1.jpg,0270_2.jpg,1
1,222,188,188,0188_1.jpg,0188_2.jpg,1
1,222,91,91,0091_1.jpg,0091_2.jpg,1
1,222,172,168,0172_1.jpg,0168_2.jpg,0
1,222,234,228,0234_1.jpg,0228_2.jpg,0
1,222,5,5,0005_1.jpg,0005_2.jpg,1
1,222,107,103,0107_1.jpg,0103_2.jpg,0
1,222,138,132,0138_1.jpg,0132_2.jpg,0
1,222,1,278,0001_1.jpg,0278_2.jpg,0
1,222,199,193,0199_1.jpg,0193_2.jpg,0
1,222,238,232,0238_1.jpg,0232_2.jpg,0
1,222,76,76,0076_1.jpg,0076_2.jpg,1
1,222,211,207,0211_1.jpg,0207_2.jpg,0
1,222,204,204,0204_1.jpg,0204_2.jpg,1
1,222,8,3,0008_1.jpg,0003_2.jpg,0
1,222,121,114,0121_1.jpg,0114_2.jpg,0
1,222,87,81,0087_1.jpg,0081_2.jpg,0
1,222,154,154,0154_1.jpg,0154_2.jpg,1
1,222,38,38,0038_1.jpg,0038_2.jpg,1
1,222,62,62,0062_1.jpg,0062_2.jpg,1
1,222,178,171,0178_1.jpg,0171_2.jpg,0
1,222,273,269,0273_1.jpg,0269_2.jpg,0
1,222,43,38,0043_1.jpg,0038_2.jpg,0
1,222,119,119,0119_1.jpg,0119_2.jpg,1
1,222,189,189,0189_1.jpg,0189_2.jpg,1
1,222,239,239,0239_1.jpg,0239_2.jpg,1
1,222,7,2,0007_1.jpg,0002_2.jpg,0
1,222,197,191,0197_1.jpg,0191_2.jpg,0
1,222,66,61,0066_1.jpg,0061_2.jpg,0
1,222,219,219,0219_1.jpg,0219_2.jpg,1
1,222,75,70,0075_1.jpg,0070_2.jpg,0
1,222,134,130,0134_1.jpg,0130_2.jpg,0
1,222,176,176,0176_1.jpg,0176_2.jpg,1
1,222,153,153,0153_1.jpg,0153_2.jpg,1
1,222,155,150,0155_1.jpg,0150_2.jpg,0
1,222,249,245,0249_1.jpg,0245_2.jpg,0
1,222,31,27,0031_1.jpg,0027_2.jpg,0
1,222,7,7,0007_1.jpg,0007_2.jpg,1
1,222,212,208,0212_1.jpg,0208_2.jpg,0
1,222,161,157,0161_1.jpg,0157_2.jpg,0
1,222,188,180,0188_1.jpg,0180_2.jpg,0
1,222,146,140,0146_1.jpg,0140_2.jpg,0
1,222,97,93,0097_1.jpg,0093_2.jpg,0
1,222,51,44,0051_1.jpg,0044_2.jpg,0
1,222,54,54,0054_1.jpg,0054_2.jpg,1
1,222,81,81,0081_1.jpg,0081_2.jpg,1
1,222,68,63,0068_1.jpg,0063_2.jpg,0
1,222,248,244,0248_1.jpg,0244_2.jpg,0
1,222,153,147,0153_1.jpg,0147_2.jpg,0
1,222,89,83,0089_1.jpg,0083_2.jpg,0
1,222,26,20,0026_1.jpg,0020_2.jpg,0
1,222,135,131,0135_1.jpg,0131_2.jpg,0
1,222,171,167,0171_1.jpg,0167_2.jpg,0
1,222,32,32,0032_1.jpg,0032_2.jpg,1
1,222,2,2,0002_1.jpg,0002_2.jpg,1
1,222,76,71,0076_1.jpg,0071_2.jpg,0
1,222,100,100,0100_1.jpg,0100_2.jpg,1
1,222,172,172,0172_1.jpg,0172_2.jpg,1
1,222,262,257,0262_1.jpg,0257_2.jpg,0
1,222,128,128,0128_1.jpg,0128_2.jpg,1
1,222,270,266,0270_1.jpg,0266_2.jpg,0
1,222,38,32,0038_1.jpg,0032_2.jpg,0
1,222,158,154,0158_1.jpg,0154_2.jpg,0
1,222,18,10,0018_1.jpg,0010_2.jpg,0
1,222,34,30,0034_1.jpg,0030_2.jpg,0
1,222,160,160,0160_1.jpg,0160_2.jpg,1
1,222,74,74,0074_1.jpg,0074_2.jpg,1
1,222,206,206,0206_1.jpg,0206_2.jpg,1
1,222,213,213,0213_1.jpg,0213_2.jpg,1
1,222,119,110,0119_1.jpg,0110_2.jpg,0
1,222,219,213,0219_1.jpg,0213_2.jpg,0
1,222,210,210,0210_1.jpg,0210_2.jpg,1
1,222,61,61,0061_1.jpg,0061_2.jpg,1
1,222,146,146,0146_1.jpg,0146_2.jpg,1
1,222,6,6,0006_1.jpg,0006_2.jpg,1
1,222,86,86,0086_1.jpg,0086_2.jpg,1
1,222,274,270,0274_1.jpg,0270_2.jpg,0
1,222,124,119,0124_1.jpg,0119_2.jpg,0
1,222,93,89,0093_1.jpg,0089_2.jpg,0
1,222,203,203,0203_1.jpg,0203_2.jpg,1
1,222,169,165,0169_1.jpg,0165_2.jpg,0
1,222,75,75,0075_1.jpg,0075_2.jpg,1
1,222,157,157,0157_1.jpg,0157_2.jpg,1
1,222,162,158,0162_1.jpg,0158_2.jpg,0
1,222,63,63,0063_1.jpg,0063_2.jpg,1
1,222,74,69,0074_1.jpg,0069_2.jpg,0
1,222,35,35,0035_1.jpg,0035_2.jpg,1
1,222,109,104,0109_1.jpg,0104_2.jpg,0
1,222,44,44,0044_1.jpg,0044_2.jpg,1
1,222,83,83,0083_1.jpg,0083_2.jpg,1
1,222,121,121,0121_1.jpg,0121_2.jpg,1
1,222,105,105,0105_1.jpg,0105_2.jpg,1
1,222,265,265,0265_1.jpg,0265_2.jpg,1
1,222,279,279,0279_1.jpg,0279_2.jpg,1
1,222,191,183,0191_1.jpg,0183_2.jpg,0
1,222,86,79,0086_1.jpg,0079_2.jpg,0
1,222,206,202,0206_1.jpg,0202_2.jpg,0
1,222,68,68,0068_1.jpg,0068_2.jpg,1
1,222,266,266,0266_1.jpg,0266_2.jpg,1
1,222,256,252,0256_1.jpg,0252_2.jpg,0
1,222,241,237,0241_1.jpg,0237_2.jpg,0
1,222,144,138,0144_1.jpg,0138_2.jpg,0
1,222,90,90,0090_1.jpg,0090_2.jpg,1
1,222,11,7,0011_1.jpg,0007_2.jpg,0
1,222,260,255,0260_1.jpg,0255_2.jpg,0
1,222,279,274,0279_1.jpg,0274_2.jpg,0
1,222,166,166,0166_1.jpg,0166_2.jpg,1
1,222,273,273,0273_1.jpg,0273_2.jpg,1
1,222,220,214,0220_1.jpg,0214_2.jpg,0
1,222,204,200,0204_1.jpg,0200_2.jpg,0
1,222,244,240,0244_1.jpg,0240_2.jpg,0
1,222,127,122,0127_1.jpg,0122_2.jpg,0
1,222,6,1,0006_1.jpg,0001_2.jpg,0
1,222,27,21,0027_1.jpg,0021_2.jpg,0
1,222,101,96,0101_1.jpg,0096_2.jpg,0
1,222,160,156,0160_1.jpg,0156_2.jpg,0
1,222,150,150,0150_1.jpg,0150_2.jpg,1
1,222,21,15,0021_1.jpg,0015_2.jpg,0
1,222,268,264,0268_1.jpg,0264_2.jpg,0
1,222,260,260,0260_1.jpg,0260_2.jpg,1
1,222,110,110,0110_1.jpg,0110_2.jpg,1
1,222,209,205,0209_1.jpg,0205_2.jpg,0
1,222,100,95,0100_1.jpg,0095_2.jpg,0
1,222,71,67,0071_1.jpg,0067_2.jpg,0
1,222,56,56,0056_1.jpg,0056_2.jpg,1
1,222,179,172,0179_1.jpg,0172_2.jpg,0
1,222,29,25,0029_1.jpg,0025_2.jpg,0
1,222,282,277,0282_1.jpg,0277_2.jpg,0
1,222,254,250,0254_1.jpg,0250_2.jpg,0
1,222,77,77,0077_1.jpg,0077_2.jpg,1
1,222,91,86,0091_1.jpg,0086_2.jpg,0
1,222,163,163,0163_1.jpg,0163_2.jpg,1
1,222,101,101,0101_1.jpg,0101_2.jpg,1
1,222,73,68,0073_1.jpg,0068_2.jpg,0
1,222,208,208,0208_1.jpg,0208_2.jpg,1
1,222,65,60,0065_1.jpg,0060_2.jpg,0
1,222,243,243,0243_1.jpg,0243_2.jpg,1
1,222,264,260,0264_1.jpg,0260_2.jpg,0
1,222,124,124,0124_1.jpg,0124_2.jpg,1
1,222,266,262,0266_1.jpg,0262_2.jpg,0
1,222,116,107,0116_1.jpg,0107_2.jpg,0
1,222,148,148,0148_1.jpg,0148_2.jpg,1
1,222,165,161,0165_1.jpg,0161_2.jpg,0
1,222,127,127,0127_1.jpg,0127_2.jpg,1
1,222,54,46,0054_1.jpg,0046_2.jpg,0
1,222,174,174,0174_1.jpg,0174_2.jpg,1
1,222,181,181,0181_1.jpg,0181_2.jpg,1
1,222,159,155,0159_1.jpg,0155_2.jpg,0
1,222,31,31,0031_1.jpg,0031_2.jpg,1
1,222,216,211,0216_1.jpg,0211_2.jpg,0
1,222,133,129,0133_1.jpg,0129_2.jpg,0
1,222,55,47,0055_1.jpg,0047_2.jpg,0
1,222,221,221,0221_1.jpg,0221_2.jpg,1
1,222,106,106,0106_1.jpg,0106_2.jpg,1
1,222,198,192,0198_1.jpg,0192_2.jpg,0
1,222,105,100,0105_1.jpg,0100_2.jpg,0
1,222,15,9,0015_1.jpg,0009_2.jpg,0
1,222,199,199,0199_1.jpg,0199_2.jpg,1
1,222,185,185,0185_1.jpg,0185_2.jpg,1
1,222,180,180,0180_1.jpg,0180_2.jpg,1
1,222,278,273,0278_1.jpg,0273_2.jpg,0
1,222,229,225,0229_1.jpg,0225_2.jpg,0
1,222,253,253,0253_1.jpg,0253_2.jpg,1
1,222,97,97,0097_1.jpg,0097_2.jpg,1
1,222,104,104,0104_1.jpg,0104_2.jpg,1
1,222,220,220,0220_1.jpg,0220_2.jpg,1
1,222,22,18,0022_1.jpg,0018_2.jpg,0
1,222,202,202,0202_1.jpg,0202_2.jpg,1
1,222,56,49,0056_1.jpg,0049_2.jpg,0
1,222,147,147,0147_1.jpg,0147_2.jpg,1
1,222,192,192,0192_1.jpg,0192_2.jpg,1
1,222,29,29,0029_1.jpg,0029_2.jpg,1
1,222,33,29,0033_1.jpg,0029_2.jpg,0
1,222,222,222,0222_1.jpg,0222_2.jpg,1
1,222,60,60,0060_1.jpg,0060_2.jpg,1
1,222,247,247,0247_1.jpg,0247_2.jpg,1
1,222,131,127,0131_1.jpg,0127_2.jpg,0
1,222,264,264,0264_1.jpg,0264_2.jpg,1
1,222,133,133,0133_1.jpg,0133_2.jpg,1
1,222,150,145,0150_1.jpg,0145_2.jpg,0
1,222,81,76,0081_1.jpg,0076_2.jpg,0
1,222,272,268,0272_1.jpg,0268_2.jpg,0
1,222,223,219,0223_1.jpg,0219_2.jpg,0
1,222,179,179,0179_1.jpg,0179_2.jpg,1
1,222,62,57,0062_1.jpg,0057_2.jpg,0
1,222,107,107,0107_1.jpg,0107_2.jpg,1
1,222,98,94,0098_1.jpg,0094_2.jpg,0
1,222,103,103,0103_1.jpg,0103_2.jpg,1
1,222,244,244,0244_1.jpg,0244_2.jpg,1
1,222,241,241,0241_1.jpg,0241_2.jpg,1
1,222,142,142,0142_1.jpg,0142_2.jpg,1
1,222,183,178,0183_1.jpg,0178_2.jpg,0
1,222,60,55,0060_1.jpg,0055_2.jpg,0
1,222,114,106,0114_1.jpg,0106_2.jpg,0
1,222,281,276,0281_1.jpg,0276_2.jpg,0
1,222,212,212,0212_1.jpg,0212_2.jpg,1
1,222,118,118,0118_1.jpg,0118_2.jpg,1
1,222,3,3,0003_1.jpg,0003_2.jpg,1
1,222,258,254,0258_1.jpg,0254_2.jpg,0
1,222,245,245,0245_1.jpg,0245_2.jpg,1
1,222,129,129,0129_1.jpg,0129_2.jpg,1
1,222,171,171,0171_1.jpg,0171_2.jpg,1
1,222,174,169,0174_1.jpg,0169_2.jpg,0
1,222,3,281,0003_1.jpg,0281_2.jpg,0
1,222,139,133,0139_1.jpg,0133_2.jpg,0
1,222,189,181,0189_1.jpg,0181_2.jpg,0
1,222,42,35,0042_1.jpg,0035_2.jpg,0
1,222,138,138,0138_1.jpg,0138_2.jpg,1
1,222,73,73,0073_1.jpg,0073_2.jpg,1
1,222,178,178,0178_1.jpg,0178_2.jpg,1
1,222,95,95,0095_1.jpg,0095_2.jpg,1
1,222,132,132,0132_1.jpg,0132_2.jpg,1
1,222,32,28,0032_1.jpg,0028_2.jpg,0
1,222,198,198,0198_1.jpg,0198_2.jpg,1
1,222,250,246,0250_1.jpg,0246_2.jpg,0
1,222,252,248,0252_1.jpg,0248_2.jpg,0
1,222,28,28,0028_1.jpg,0028_2.jpg,1
1,222,59,54,0059_1.jpg,0054_2.jpg,0
1,222,57,51,0057_1.jpg,0051_2.jpg,0
1,222,9,9,0009_1.jpg,0009_2.jpg,1
1,222,221,216,0221_1.jpg,0216_2.jpg,0
1,222,267,267,0267_1.jpg,0267_2.jpg,1
1,222,274,274,0274_1.jpg,0274_2.jpg,1
1,222,116,116,0116_1.jpg,0116_2.jpg,1
1,222,170,170,0170_1.jpg,0170_2.jpg,1
1,222,247,243,0247_1.jpg,0243_2.jpg,0
1,222,183,183,0183_1.jpg,0183_2.jpg,1
1,222,47,47,0047_1.jpg,0047_2.jpg,1
1,222,271,267,0271_1.jpg,0267_2.jpg,0
1,222,181,176,0181_1.jpg,0176_2.jpg,0
1,222,96,96,0096_1.jpg,0096_2.jpg,1
1,222,34,34,0034_1.jpg,0034_2.jpg,1
1,222,71,71,0071_1.jpg,0071_2.jpg,1
1,222,278,278,0278_1.jpg,0278_2.jpg,1
1,222,254,254,0254_1.jpg,0254_2.jpg,1
1,222,67,62,0067_1.jpg,0062_2.jpg,0
1,222,40,34,0040_1.jpg,0034_2.jpg,0
1,222,5,282,0005_1.jpg,0282_2.jpg,0
1,222,125,125,0125_1.jpg,0125_2.jpg,1
1,222,185,179,0185_1.jpg,0179_2.jpg,0
1,222,214,214,0214_1.jpg,0214_2.jpg,1
1,222,155,155,0155_1.jpg,0155_2.jpg,1
1,222,12,8,0012_1.jpg,0008_2.jpg,0
1,222,142,135,0142_1.jpg,0135_2.jpg,0
1,222,255,251,0255_1.jpg,0251_2.jpg,0
1,222,164,164,0164_1.jpg,0164_2.jpg,1
1,222,78,78,0078_1.jpg,0078_2.jpg,1
1,222,110,105,0110_1.jpg,0105_2.jpg,0
1,222,168,164,0168_1.jpg,0164_2.jpg,0
1,222,122,116,0122_1.jpg,0116_2.jpg,0
1,222,70,70,0070_1.jpg,0070_2.jpg,1
1,222,200,196,0200_1.jpg,0196_2.jpg,0
1,222,59,59,0059_1.jpg,0059_2.jpg,1
1,222,207,203,0207_1.jpg,0203_2.jpg,0
1,222,90,85,0090_1.jpg,0085_2.jpg,0
1,222,261,256,0261_1.jpg,0256_2.jpg,0
1,222,20,20,0020_1.jpg,0020_2.jpg,1
1,222,242,242,0242_1.jpg,0242_2.jpg,1
1,222,201,201,0201_1.jpg,0201_2.jpg,1
1,222,49,43,0049_1.jpg,0043_2.jpg,0
1,222,238,238,0238_1.jpg,0238_2.jpg,1
1,222,207,207,0207_1.jpg,0207_2.jpg,1
1,222,134,134,0134_1.jpg,0134_2.jpg,1
1,222,22,22,0022_1.jpg,0022_2.jpg,1
1,222,118,109,0118_1.jpg,0109_2.jpg,0
1,222,165,165,0165_1.jpg,0165_2.jpg,1
1,222,145,145,0145_1.jpg,0145_2.jpg,1
1,222,135,135,0135_1.jpg,0135_2.jpg,1
1,222,268,268,0268_1.jpg,0268_2.jpg,1
1,222,159,159,0159_1.jpg,0159_2.jpg,1
1,222,193,193,0193_1.jpg,0193_2.jpg,1
1,222,89,89,0089_1.jpg,0089_2.jpg,1
1,222,240,235,0240_1.jpg,0235_2.jpg,0
1,222,152,146,0152_1.jpg,0146_2.jpg,0
1,222,130,130,0130_1.jpg,0130_2.jpg,1
1,222,214,210,0214_1.jpg,0210_2.jpg,0
1,222,25,25,0025_1.jpg,0025_2.jpg,1
1,222,237,231,0237_1.jpg,0231_2.jpg,0
1,222,61,56,0061_1.jpg,0056_2.jpg,0
1,222,243,239,0243_1.jpg,0239_2.jpg,0
1,222,272,272,0272_1.jpg,0272_2.jpg,1
1,222,245,241,0245_1.jpg,0241_2.jpg,0
1,222,192,185,0192_1.jpg,0185_2.jpg,0
1,222,282,282,0282_1.jpg,0282_2.jpg,1
1,222,222,218,0222_1.jpg,0218_2.jpg,0
1,222,262,262,0262_1.jpg,0262_2.jpg,1
1,222,237,237,0237_1.jpg,0237_2.jpg,1
1,222,224,220,0224_1.jpg,0220_2.jpg,0
1,222,125,121,0125_1.jpg,0121_2.jpg,0
1,222,95,91,0095_1.jpg,0091_2.jpg,0
1,222,202,198,0202_1.jpg,0198_2.jpg,0
1,222,10,10,0010_1.jpg,0010_2.jpg,1
1,222,39,39,0039_1.jpg,0039_2.jpg,1
1,222,180,174,0180_1.jpg,0174_2.jpg,0
1,222,201,197,0201_1.jpg,0197_2.jpg,0
1,222,166,162,0166_1.jpg,0162_2.jpg,0
1,222,209,209,0209_1.jpg,0209_2.jpg,1
1,222,211,211,0211_1.jpg,0211_2.jpg,1
2,168,118,118,0118_1.jpg,0118_2.jpg,1
2,168,153,153,0153_1.jpg,0153_2.jpg,1
2,168,225,225,0225_1.jpg,0225_2.jpg,1
2,168,47,257,0047_1.jpg,0257_2.jpg,0
2,168,114,35,0114_1.jpg,0035_2.jpg,0
2,168,210,138,0210_1.jpg,0138_2.jpg,0
2,168,281,216,0281_1.jpg,0216_2.jpg,0
2,168,97,22,0097_1.jpg,0022_2.jpg,0
2,168,109,109,0109_1.jpg,0109_2.jpg,1
2,168,227,157,0227_1.jpg,0157_2.jpg,0
2,168,76,282,0076_1.jpg,0282_2.jpg,0
2,168,61,61,0061_1.jpg,0061_2.jpg,1
2,168,46,46,0046_1.jpg,0046_2.jpg,1
2,168,251,181,0251_1.jpg,0181_2.jpg,0
2,168,267,267,0267_1.jpg,0267_2.jpg,1
2,168,105,30,0105_1.jpg,0030_2.jpg,0
2,168,258,258,0258_1.jpg,0258_2.jpg,1
2,168,155,155,0155_1.jpg,0155_2.jpg,1
2,168,32,246,0032_1.jpg,0246_2.jpg,0
2,168,239,239,0239_1.jpg,0239_2.jpg,1
2,168,60,266,0060_1.jpg,0266_2.jpg,0
2,168,261,197,0261_1.jpg,0197_2.jpg,0
2,168,76,76,0076_1.jpg,0076_2.jpg,1
2,168,100,100,0100_1.jpg,0100_2.jpg,1
2,168,10,10,0010_1.jpg,0010_2.jpg,1
2,168,145,68,0145_1.jpg,0068_2.jpg,0
2,168,246,246,0246_1.jpg,0246_2.jpg,1
2,168,204,204,0204_1.jpg,0204_2.jpg,1
2,168,200,125,0200_1.jpg,0125_2.jpg,0
2,168,123,44,0123_1.jpg,0044_2.jpg,0
2,168,268,204,0268_1.jpg,0204_2.jpg,0
2,168,29,243,0029_1.jpg,0243_2.jpg,0
2,168,174,174,0174_1.jpg,0174_2.jpg,1
2,168,154,154,0154_1.jpg,0154_2.jpg,1
2,168,241,241,0241_1.jpg,0241_2.jpg,1
2,168,81,81,0081_1.jpg,0081_2.jpg,1
2,168,5,222,0005_1.jpg,0222_2.jpg,0
2,168,146,69,0146_1.jpg,0069_2.jpg,0
2,168,169,95,0169_1.jpg,0095_2.jpg,0
2,168,162,162,0162_1.jpg,0162_2.jpg,1
2,168,92,15,0092_1.jpg,0015_2.jpg,0
2,168,145,145,0145_1.jpg,0145_2.jpg,1
2,168,170,96,0170_1.jpg,0096_2.jpg,0
2,168,59,265,0059_1.jpg,0265_2.jpg,0
2,168,254,188,0254_1.jpg,0188_2.jpg,0
