filename,writer,page_id,language,same_text,patch_tokens,otsu_darkness_threshold,selected_token_count,rejected_token_count,selected_token_fraction,overall_darkness_mean,overall_darkness_median,selected_darkness_mean,selected_darkness_median,rejected_darkness_mean,rejected_darkness_median
0008_1.jpg,8,1,Arabic,0,1369,0.016705933958292007,149,1220,0.10883856829802775,0.00412106653675437,1.1355292599546374e-06,0.033683378249406815,0.031728945672512054,0.000510586891323328,1.7242771832570725e-07
0008_2.jpg,8,2,Arabic,1,1369,0.017722247168421745,283,1086,0.20672023374726078,0.008025153540074825,1.5259396604960784e-05,0.034110698848962784,0.032525788992643356,0.0012275379849597812,1.3958434408323228e-07
0008_3.jpg,8,3,English,0,1369,0.02301099430769682,140,1229,0.10226442658875091,0.005570454988628626,0.00011349180567776784,0.04487650468945503,0.04175890237092972,0.0010929555865004659,5.8297904615756124e-05
0008_4.jpg,8,4,English,1,1369,0.02834692969918251,308,1061,0.22498173849525202,0.014074859209358692,1.5748399164294824e-05,0.05420992523431778,0.05026426911354065,0.0024239621125161648,1.3745561489031388e-07
0011_1.jpg,11,1,Arabic,0,1369,0.01854343805462122,145,1224,0.10591672753834916,0.004266330506652594,1.5205266379325622e-07,0.036664120852947235,0.0365707166492939,0.00042835657950490713,1.3745561489031388e-07
0011_2.jpg,11,2,Arabic,1,1369,0.020206693559885025,228,1141,0.16654492330168005,0.007242491934448481,1.4475413934178505e-07,0.03972543776035309,0.03811352699995041,0.0007515956531278789,1.2255445369646623e-07
0011_3.jpg,11,3,English,0,1369,0.019392129965126514,133,1236,0.09715120525931337,0.0043024648912250996,1.9432330589097546e-07,0.03804319351911545,0.037457168102264404,0.0006717874784953892,1.5038008882584109e-07
0011_4.jpg,11,4,English,1,1369,0.018994146026670933,250,1119,0.18261504747991233,0.0075833178125321865,1.7273183061661257e-07,0.03799086809158325,0.03750414401292801,0.000789852871093899,1.3228581963176111e-07
0019_1.jpg,19,1,Arabic,0,1369,0.022401798516511917,148,1221,0.10810810810810811,0.00560762220993638,1.5629493645974435e-05,0.04415217041969299,0.040471822023391724,0.0009355557849630713,6.294980607890466e-07
0019_2.jpg,19,2,Arabic,1,1369,0.024397484958171844,270,1099,0.19722425127830534,0.010956398211419582,0.0024959477595984936,0.04708849638700485,0.04468595236539841,0.002079541562125087,1.5691834676090366e-07
0019_3.jpg,19,3,English,0,1369,0.017443069256842136,171,1198,0.12490869247626005,0.0060948943719267845,0.0030153391417115927,0.03276627138257027,0.03153923898935318,0.0022878781892359257,0.0028524892404675484
0019_4.jpg,19,4,English,1,1369,0.015734897926449776,297,1072,0.21694667640613585,0.007448418531566858,1.580252865096554e-05,0.030209532007575035,0.02967541106045246,0.0011424010153859854,1.380638252612698e-07
0020_1.jpg,20,1,Arabic,0,1369,0.020235522650182247,124,1245,0.09057706355003653,0.003888915991410613,1.161682376960016e-07,0.04016469046473503,0.03751743584871292,0.00027590731042437255,1.1160665280840476e-07
0020_2.jpg,20,2,Arabic,1,1369,0.019061275757849216,215,1154,0.1570489408327246,0.006382768973708153,1.2894065548607614e-07,0.0379539355635643,0.03670083358883858,0.0005007913568988442,1.1586413251052363e-07
0020_3.jpg,20,3,English,0,1369,0.029039296321570873,120,1249,0.08765522279035792,0.005599398631602526,1.4049666674509353e-07,0.059556715190410614,0.058447495102882385,0.0004153491754550487,1.2924476777698146e-07
0020_4.jpg,20,4,English,1,1369,0.045990778133273125,292,1077,0.21329437545653762,0.02147596888244152,1.6208814201945643e-07,0.08800879120826721,0.08526775240898132,0.003437357721850276,1.2772423474416428e-07
0021_1.jpg,21,1,Arabic,0,1369,0.018288755789399147,136,1233,0.09934258582907232,0.004028757568448782,3.6693350011773873e-06,0.03556665778160095,0.034197352826595306,0.0005501247360371053,1.636086608414189e-07
0021_2.jpg,21,2,Arabic,1,1369,0.022218354046344757,163,1206,0.11906501095690285,0.005834616255015135,1.553978279389412e-07,0.04482487589120865,0.043736111372709274,0.0005647888174280524,1.3654329222845263e-07
0021_3.jpg,21,3,English,0,1369,0.014592722058296204,120,1249,0.08765522279035792,0.00297264801338315,4.648219692171551e-05,0.028561580926179886,0.027414297685027122,0.0005141437286511064,1.7480582755524665e-05
0021_4.jpg,21,4,English,1,1369,0.021598919294774532,202,1167,0.14755295836376917,0.006800797302275896,2.4906225348786393e-07,0.04246959462761879,0.04131108894944191,0.0006267638527788222,1.435377185998732e-07
0022_1.jpg,22,1,Arabic,0,1369,0.02213846705853939,146,1223,0.10664718772826881,0.005422364920377731,1.3289403000271705e-07,0.04276889190077782,0.04008495807647705,0.0009639895870350301,1.2133803295455436e-07
0022_2.jpg,22,2,Arabic,1,1369,0.01412836741656065,228,1141,0.16654492330168005,0.004990141373127699,1.341104507446289e-07,0.02753264456987381,0.0251929834485054,0.00048559228889644146,1.1829697399434735e-07
0022_3.jpg,22,3,English,0,1369,0.023132269270718098,147,1222,0.10737764791818846,0.005686244927346706,1.458185010960733e-06,0.04576743394136429,0.04385445639491081,0.0008646947098895907,1.5402935105157667e-07
0022_4.jpg,22,4,English,1,1369,0.016370107419788837,277,1092,0.20233747260774287,0.007390262559056282,1.754687701804869e-07,0.031582582741975784,0.03118019737303257,0.0012535661226138473,1.3106939888984925e-07
0025_1.jpg,25,1,Arabic,0,1369,0.02109249122440815,132,1237,0.09642074506939372,0.004135908558964729,8.475719369016588e-06,0.03946011886000633,0.03796503320336342,0.00036646996159106493,3.9320818245869305e-07
0025_2.jpg,25,2,Arabic,1,1369,0.0126663688570261,154,1215,0.11249086924762601,0.0032295528799295425,1.2656255421461537e-05,0.025036072358489037,0.02451370283961296,0.0004655987140722573,1.6300045047046297e-07
0025_3.jpg,25,3,English,0,1369,0.02164788730442524,135,1234,0.09861212563915267,0.005920757073909044,0.0029738161247223616,0.04126093164086342,0.03886977210640907,0.0020545306615531445,0.0028868792578577995
0025_4.jpg,25,4,English,1,1369,0.014329502824693918,237,1132,0.1731190650109569,0.0060286191292107105,0.0011370099382475019,0.027567101642489433,0.027371088042855263,0.0015192371793091297,1.949315162619314e-07
0026_1.jpg,26,1,Arabic,0,1369,0.014997733756899834,166,1203,0.1212563915266618,0.004078442696481943,1.4232129785796133e-07,0.029788393527269363,0.02819066122174263,0.0005307691171765327,1.240749725184287e-07
0026_2.jpg,26,2,Arabic,1,1369,0.014388283714652061,269,1100,0.1964937910883857,0.006317986641079187,1.4931572422938189e-07,0.027558131143450737,0.02621077559888363,0.0011238056467846036,1.2270649563106417e-07
0026_3.jpg,26,3,English,0,1369,0.014297958929091692,145,1224,0.10591672753834916,0.0035160689149051905,3.976785592385568e-06,0.027577120810747147,0.02650633454322815,0.0006656989571638405,1.5828682364826818e-07
0026_4.jpg,26,4,English,1,1369,0.016861739568412304,305,1064,0.22279035792549307,0.008082359097898006,1.6208814201945643e-07,0.032292842864990234,0.03189491108059883,0.001142324646934867,1.2529139326034056e-07
0027_1.jpg,27,1,Arabic,0,1369,0.015159863978624344,114,1255,0.08327246165084003,0.0027774779591709375,1.1403950139765584e-07,0.030397498980164528,0.029200024902820587,0.0002685671497602016,1.1008612688101493e-07
0027_2.jpg,27,2,Arabic,1,1369,0.02147113624960184,169,1200,0.12344777209642074,0.005634530913084745,1.1738465843791346e-07,0.04287844896316528,0.04242420569062233,0.00038934542681090534,1.1099844243744883e-07
0027_3.jpg,27,3,English,0,1369,0.017566772177815437,124,1245,0.09057706355003653,0.003316454356536269,1.2346676214747276e-07,0.03474736586213112,0.034041695296764374,0.0001859859039541334,1.1677644806695753e-07
0027_4.jpg,27,4,English,1,1369,0.013137134723365307,232,1137,0.16946676406135866,0.0046768467873334885,1.380638252612698e-07,0.02597820572555065,0.025142593309283257,0.000330395094351843,1.1890518436530328e-07
0029_1.jpg,29,1,Arabic,0,1369,0.021444398909807205,165,1204,0.12052593133674215,0.005547357723116875,1.2954886585703207e-07,0.04183452948927879,0.03822019323706627,0.0005744482041336596,1.1814492495432205e-07
0029_2.jpg,29,2,Arabic,1,1369,0.029343307949602604,255,1114,0.1862673484295106,0.011880925856530666,1.4870749964757124e-07,0.05721312016248703,0.05614234507083893,0.0015041675651445985,1.237708744383781e-07
0029_3.jpg,29,3,English,0,1369,0.02936568669974804,137,1232,0.10007304601899196,0.006841568276286125,4.79543678011396e-06,0.05720039829611778,0.05406120419502258,0.0012416004901751876,1.5266087416421215e-07
0029_4.jpg,29,4,English,1,1369,0.02367391809821129,299,1070,0.21840759678597516,0.01109122671186924,1.751646721004363e-07,0.04524201527237892,0.04298035055398941,0.0015481559094041586,1.2878859934062348e-07
0030_1.jpg,30,1,Arabic,0,1369,0.01266811927780509,141,1228,0.10299488677867057,0.0030594186391681433,2.8500448024715297e-05,0.02472555637359619,0.023145010694861412,0.0005716942832805216,1.4011500752530992e-05
0030_2.jpg,30,2,Arabic,1,1369,0.013699520844966173,238,1131,0.17384952520087654,0.005324614234268665,6.371006747940555e-05,0.026888255029916763,0.026395361870527267,0.0007869071559980512,2.404439146630466e-05
0030_3.jpg,30,3,English,0,1369,0.017072666436433792,160,1209,0.1168736303871439,0.00431528827175498,3.1411342206411064e-05,0.0331585519015789,0.03143788501620293,0.0004981480888091028,1.561580938869156e-05
0030_4.jpg,30,4,English,1,1369,0.015771597623825073,256,1113,0.18699780861943024,0.0065658241510391235,4.49008475698065e-05,0.0305066779255867,0.02935730665922165,0.0010592126054689288,3.305625000393775e-07
0031_1.jpg,31,1,Arabic,0,1369,0.02727037388831377,146,1223,0.10664718772826881,0.006504983175545931,1.23375536986714e-06,0.05367599427700043,0.053155846893787384,0.0008737754542380571,1.7029898913278885e-07
0031_2.jpg,31,2,Arabic,1,1369,0.02465005312114954,192,1177,0.14024835646457268,0.007696388754993677,1.6391277313232422e-07,0.04786956310272217,0.04747549444437027,0.0011430763406679034,1.3928024600318167e-07
0031_3.jpg,31,3,English,0,1369,0.013795596547424793,129,1240,0.09422936449963477,0.0030629232060164213,3.072588879149407e-05,0.02681884355843067,0.025787854567170143,0.0005915414658375084,5.929141480010003e-06
0031_4.jpg,31,4,English,1,1369,0.01431434927508235,252,1117,0.18407596785975164,0.005835214164108038,3.068422813612415e-07,0.0278268251568079,0.027248289436101913,0.0008738121250644326,1.380638252612698e-07
0038_1.jpg,38,1,Arabic,0,1369,0.01642428245395422,153,1216,0.11176040905770636,0.004080943297594786,1.1738465843791346e-07,0.03256461024284363,0.032617487013339996,0.0004970601294189692,1.113025476229268e-07
0038_2.jpg,38,2,Arabic,1,1369,0.015755792148411274,268,1101,0.19576333089846604,0.006709521170705557,1.6908256839087699e-07,0.031024768948554993,0.030305882915854454,0.0007908227853477001,1.3046118851889332e-07
0038_3.jpg,38,3,English,0,1369,0.01853243261575699,142,1227,0.10372534696859022,0.004228495992720127,1.4110487711604947e-07,0.03665830194950104,0.037123896181583405,0.00047541275853291154,1.283324451151202e-07
0038_4.jpg,38,4,English,1,1369,0.014214360155165195,312,1057,0.2279035792549306,0.007009828928858042,1.715154098747007e-07,0.02826831303536892,0.027652285993099213,0.0007348546059802175,1.2772423474416428e-07
0039_1.jpg,39,1,Arabic,0,1369,0.0182449733838439,144,1225,0.10518626734842951,0.004204319790005684,1.1799286880886939e-07,0.03699880093336105,0.03562271595001221,0.0003492952382657677,1.1221487028478805e-07
0039_2.jpg,39,2,Arabic,1,1369,0.014395248144865036,142,1227,0.10372534696859022,0.0031720504630357027,1.1860107917982532e-07,0.027987776324152946,0.027870386838912964,0.00030014076037332416,1.1312718584122194e-07
0039_3.jpg,39,3,English,0,1369,0.008596664294600487,135,1234,0.09861212563915267,0.0017905181739479303,1.1981749992173718e-07,0.016916388645768166,0.016142096370458603,0.0001357430883217603,1.1403950139765584e-07
0039_4.jpg,39,4,English,1,1369,0.03136973548680544,233,1136,0.1701972242512783,0.011428567580878735,1.3958434408323228e-07,0.06272783130407333,0.06175608187913895,0.0009067998034879565,1.1981749992173718e-07
0040_1.jpg,40,1,Arabic,0,1369,0.01551677007228136,133,1236,0.09715120525931337,0.003500792197883129,1.380638252612698e-07,0.03036530502140522,0.028572330251336098,0.000610031362157315,1.2529139326034056e-07
0040_2.jpg,40,2,Arabic,1,1369,0.02170276641845703,280,1089,0.20452885317750183,0.009768334217369556,1.456664477927916e-07,0.041599176824092865,0.04094777628779411,0.001584094949066639,1.2133803295455436e-07
0040_3.jpg,40,3,English,0,1369,0.017551477998495102,131,1238,0.09569028487947406,0.003812889102846384,1.6391277313232422e-07,0.03421998769044876,0.03351904824376106,0.000595336954575032,1.4368976053447113e-07
0040_4.jpg,40,4,English,1,1369,0.025058016180992126,300,1069,0.2191380569758948,0.01214975118637085,1.6208814201945643e-07,0.047958094626665115,0.04664299637079239,0.0021006371825933456,1.2529139326034056e-07
0046_1.jpg,46,1,Arabic,0,1369,0.013626777566969395,131,1238,0.09569028487947406,0.0031187846325337887,1.5326908453516808e-07,0.026576459407806396,0.024662595242261887,0.0006365909357555211,1.3958434408323228e-07
0046_2.jpg,46,2,Arabic,1,1369,0.013792544603347778,203,1166,0.14828341855368882,0.00447405781596899,1.931068851490636e-07,0.02643711119890213,0.025969259440898895,0.0006503018084913492,1.398884563741376e-07
0046_3.jpg,46,3,English,0,1369,0.018075380474328995,165,1204,0.12052593133674215,0.005044881720095873,0.0002025213761953637,0.03526955097913742,0.03265658766031265,0.0009027966880239546,7.460935739800334e-05
0046_4.jpg,46,4,English,1,1369,0.014822987839579582,245,1124,0.1789627465303141,0.006017701700329781,5.9390553360572085e-05,0.02866414189338684,0.02810330130159855,0.0010814227862283587,1.4140897519610007e-07
0047_1.jpg,47,1,Arabic,0,1369,0.014224212616682053,145,1224,0.10591672753834916,0.0032893496099859476,1.1403950139765584e-07,0.028523195534944534,0.025481997057795525,0.00030004550353623927,1.0917381132458104e-07
0047_2.jpg,47,2,Arabic,1,1369,0.015390883199870586,196,1173,0.14317019722425128,0.0048275538720190525,1.496198223094325e-07,0.03035011515021324,0.02985115721821785,0.0005629148217849433,1.30157076227988e-07
0047_3.jpg,47,3,English,0,1369,0.01894789282232523,123,1246,0.08984660336011688,0.0038149079773575068,1.4110487711604947e-07,0.03778589144349098,0.036376602947711945,0.00046143203508108854,1.3046118851889332e-07
0047_4.jpg,47,4,English,1,1369,0.017683875747025013,255,1114,0.1862673484295106,0.00707726925611496,1.456664477927916e-07,0.034270744770765305,0.03173687309026718,0.0008525499724783003,1.2270649563106417e-07
0049_1.jpg,49,1,Arabic,0,1369,0.019503680057823658,123,1246,0.08984660336011688,0.00404725456610322,1.4445002705087973e-07,0.03822702914476395,0.036968499422073364,0.000673167291097343,1.3182966540625785e-07
0049_2.jpg,49,2,Arabic,1,1369,0.018779419362545013,240,1129,0.17531044558071585,0.007210136391222477,1.557019260189918e-07,0.036469895392656326,0.03533386439085007,0.000990169937722385,1.3046118851889332e-07
0049_3.jpg,49,3,English,0,1369,0.022666425444185734,130,1239,0.09495982468955443,0.004931403324007988,1.3261729691294022e-05,0.044608958065509796,0.043920695781707764,0.000768301950301975,1.931068851490636e-07
0049_4.jpg,49,4,English,1,1369,0.025816583074629307,306,1063,0.22352081811541272,0.01280983816832304,1.6512919387423608e-07,0.049428340047597885,0.04804160073399544,0.002268669893965125,1.2681192629315774e-07
0055_1.jpg,55,1,Arabic,0,1369,0.014088095165789127,151,1218,0.11029948867786706,0.003455256810411811,1.1829697399434735e-07,0.027748016640543938,0.027183223515748978,0.00044359255116432905,1.1191076509931008e-07
0055_2.jpg,55,2,Arabic,1,1369,0.01428023399785161,226,1143,0.16508400292184075,0.005180259235203266,1.3076528659894393e-07,0.027960648760199547,0.02709060348570347,0.000676000548992306,1.1586413251052363e-07
0055_3.jpg,55,3,English,0,1369,0.015581451822072268,155,1214,0.11322132943754565,0.004162138793617487,1.5296498645511747e-07,0.03048413246870041,0.028357552364468575,0.0008014230406843126,1.3730355874486122e-07
0055_4.jpg,55,4,English,1,1369,0.014987677801400423,273,1096,0.19941563184806427,0.006771296728402376,1.6999487684188352e-07,0.028680816292762756,0.028391780331730843,0.0013139069778844714,1.3076528659894393e-07
0056_1.jpg,56,1,Arabic,0,1369,0.01374825183302164,129,1240,0.09422936449963477,0.002914722776040435,1.2346676214747276e-07,0.02706853672862053,0.025271311402320862,0.0004019470070488751,1.1647234288147956e-07
0056_2.jpg,56,2,Arabic,1,1369,0.0428670234978199,194,1175,0.14170927684441198,0.013659382238984108,2.597059562958748e-07,0.08334361761808395,0.08301421254873276,0.0021540711168199778,1.435377185998732e-07
0056_3.jpg,56,3,English,0,1369,0.014416081365197897,154,1215,0.11249086924762601,0.003674224251881242,2.0466288219722628e-07,0.028480423614382744,0.02736065723001957,0.0005300638149492443,1.4931572422938189e-07
0056_4.jpg,56,4,English,1,1369,0.040260015055537224,264,1105,0.19284149013878743,0.016964292153716087,0.00013352991663850844,0.07830922305583954,0.07649914920330048,0.002308125840499997,2.5509267288725823e-05
0057_1.jpg,57,1,Arabic,0,1369,0.016400587745010853,113,1256,0.08254200146092038,0.0029879396315664053,1.3897613371227635e-07,0.03256462141871452,0.03129454702138901,0.0003269802255090326,1.2772423474416428e-07
0057_2.jpg,57,2,Arabic,1,1369,0.020040972158312798,221,1148,0.16143170197224252,0.007419512141495943,1.51614749483997e-05,0.03872596472501755,0.03666076809167862,0.0013927480904385448,1.5190062185865827e-07
0057_3.jpg,57,3,English,0,1369,0.029341284185647964,117,1252,0.08546384222059898,0.006108663510531187,4.250267375027761e-05,0.05806921422481537,0.05884101986885071,0.0012529246741905808,1.580769821885042e-05
0057_4.jpg,57,4,English,1,1369,0.02219458483159542,269,1100,0.1964937910883857,0.010026908479630947,4.4160959077998996e-05,0.04240230470895767,0.04191344603896141,0.0021096516866236925,1.4612260201829486e-07
0059_1.jpg,59,1,Arabic,0,1369,0.018492997623980045,141,1228,0.10299488677867057,0.0042983959428966045,1.1464771176861177e-07,0.03628416359424591,0.03514288738369942,0.0006257635541260242,1.09477916510059e-07
0059_2.jpg,59,2,Arabic,1,1369,0.022111596539616585,210,1159,0.15339663988312638,0.007696401793509722,8.642977263662033e-06,0.04300931468605995,0.04270736873149872,0.0012980313040316105,1.5205266379325622e-07
0059_3.jpg,59,3,English,0,1369,0.024972999468445778,100,1269,0.07304601899196493,0.004364001099020243,1.4232129785796133e-07,0.04926798492670059,0.04921839386224747,0.000825468625407666,1.3137349696989986e-07
0059_4.jpg,59,4,English,1,1369,0.022753773257136345,220,1149,0.16070124178232287,0.008451048284769058,1.715154098747007e-07,0.04390217736363411,0.04241609945893288,0.0016631919424980879,1.3623919414840202e-07
0061_1.jpg,61,1,Arabic,0,1369,0.04274594597518444,145,1224,0.10591672753834916,0.009881426580250263,1.1008612688101493e-07,0.08502192795276642,0.08718907088041306,0.0009799781255424023,1.0461223354241156e-07
0061_2.jpg,61,2,Arabic,1,1369,0.046651147305965424,207,1162,0.15120525931336742,0.015415300615131855,1.2894065548607614e-07,0.09189178794622421,0.0893239974975586,0.0017916924552991986,1.161682376960016e-07
0061_3.jpg,61,3,English,0,1369,0.044796599075198174,119,1250,0.08692476260043827,0.008891051635146141,1.4931572422938189e-07,0.08771751075983047,0.08647680282592773,0.0013867735397070646,1.3471867532643955e-07
0061_4.jpg,61,4,English,1,1369,0.0452803298830986,260,1109,0.18991964937910885,0.018679829314351082,1.42017185567056e-07,0.08761295676231384,0.08633653074502945,0.002518770983442664,1.1890518436530328e-07
0062_1.jpg,62,1,Arabic,0,1369,0.01409690547734499,150,1219,0.1095690284879474,0.00345997023396194,1.5418140719702933e-07,0.027703411877155304,0.027529986575245857,0.00047677315887995064,1.3623919414840202e-07
0062_2.jpg,62,2,Arabic,1,1369,0.022588607855141163,309,1060,0.22571219868517164,0.010992426425218582,0.00011696286674123257,0.04535084217786789,0.04446077719330788,0.0009766238508746028,2.855396996892523e-05
0062_3.jpg,62,3,English,0,1369,0.029256373643875122,139,1230,0.10153396639883126,0.006681932136416435,5.806039916933514e-05,0.05919479951262474,0.05626913905143738,0.0007475506863556802,1.738691753416788e-05
0062_4.jpg,62,4,English,1,1369,0.03129029460251331,314,1055,0.2293644996347699,0.015229029580950737,1.1757319953176193e-05,0.06043202057480812,0.058904968202114105,0.0017752485582605004,1.3137349696989986e-07
0065_1.jpg,65,1,Arabic,0,1369,0.020602496340870857,178,1191,0.13002191380569758,0.00564900366589427,3.129243850708008e-07,0.041410043835639954,0.040188342332839966,0.0003043645992875099,1.5205266379325622e-07
0065_2.jpg,65,2,Arabic,1,1369,0.02379328105598688,221,1148,0.16143170197224252,0.008163154125213623,1.6877845609997166e-07,0.04704153537750244,0.045109592378139496,0.0006787262973375618,1.3623919414840202e-07
0065_3.jpg,65,3,English,0,1369,0.01606048084795475,149,1220,0.10883856829802775,0.003978293389081955,1.573836379975546e-05,0.03208908066153526,0.03156810253858566,0.000545090704690665,6.095791604820988e-07
0065_4.jpg,65,4,English,1,1369,0.017070199362933636,238,1131,0.17384952520087654,0.006388505920767784,7.757727189527941e-07,0.03338835388422012,0.032865773886442184,0.000706841005012393,1.435377185998732e-07
0070_1.jpg,70,1,Arabic,0,1369,0.02326226234436035,156,1213,0.1139517896274653,0.007111084647476673,0.0029089886229485273,0.0443074032664299,0.042667485773563385,0.0023273867554962635,0.002859364030882716
0070_2.jpg,70,2,Arabic,1,1369,0.0173583822324872,207,1162,0.15120525931336742,0.006597879808396101,0.002834400162100792,0.03252338618040085,0.03250660002231598,0.001979480730369687,7.096496119629592e-05
0070_3.jpg,70,3,English,0,1369,0.020072090439498425,127,1242,0.09276844411979547,0.0055334297940135,0.0029515502974390984,0.0377836711704731,0.03729185089468956,0.002235699212178588,0.0029059741646051407
0070_4.jpg,70,4,English,1,1369,0.024544225074350834,247,1122,0.1804236669101534,0.00955517590045929,2.653623141668504e-06,0.04798838868737221,0.04821060597896576,0.0010943880770355463,1.409528209705968e-07
0071_1.jpg,71,1,Arabic,0,1369,0.026309344917535782,186,1183,0.1358655953250548,0.00807990599423647,1.4475413934178505e-07,0.051464807242155075,0.048305444419384,0.0012586107477545738,1.2742013666411367e-07
0071_2.jpg,71,2,Arabic,1,1369,0.032310379669070244,314,1055,0.2293644996347699,0.016079066321253777,1.5722245905180898e-07,0.0624002106487751,0.06033074110746384,0.0022924889344722033,1.2346676214747276e-07
0071_3.jpg,71,3,English,0,1369,0.04423440247774124,156,1213,0.1139517896274653,0.011858043260872364,1.4341607084134012e-06,0.08648719638586044,0.08574444055557251,0.0022602309472858906,1.5722245905180898e-07
0071_4.jpg,71,4,English,1,1369,0.030877472832798958,288,1081,0.21037253469685901,0.013973497785627842,1.636086608414189e-07,0.059701189398765564,0.05768844485282898,0.0017907285364344716,1.2742013666411367e-07
0074_1.jpg,74,1,Arabic,0,1369,0.0267194677144289,134,1235,0.09788166544923302,0.005614457186311483,1.4870749964757124e-07,0.052135661244392395,0.05049421638250351,0.0005668126977980137,1.3532687148654077e-07
0074_2.jpg,74,2,Arabic,1,1369,0.03752177208662033,196,1173,0.14317019722425128,0.01174329873174429,9.978790330933407e-05,0.07341031730175018,0.07288841158151627,0.001439176150597632,1.9000804968527518e-05
0074_3.jpg,74,3,English,0,1369,0.04607466235756874,140,1229,0.10226442658875091,0.010539492592215538,1.6076832253020257e-05,0.09200076013803482,0.0919673815369606,0.0012599347392097116,4.83010489915614e-06
0074_4.jpg,74,4,English,1,1369,0.03916616551578045,256,1113,0.18699780861943024,0.015436324290931225,1.754687701804869e-07,0.07714235037565231,0.07512608170509338,0.0012433850206434727,1.3228581963176111e-07
0075_1.jpg,75,1,Arabic,0,1369,0.027793181128799915,166,1203,0.1212563915266618,0.007127670105546713,1.4931572422938189e-07,0.05454781651496887,0.05503584444522858,0.0005842425744049251,1.3106939888984925e-07
0075_2.jpg,75,2,Arabic,1,1369,0.02873057220131159,270,1099,0.19722425127830534,0.012441477738320827,5.9891113778576255e-05,0.05654560402035713,0.05500493571162224,0.0016060697380453348,1.4749107890565938e-07
0075_3.jpg,75,3,English,0,1369,0.026560151018202305,180,1189,0.13148283418553688,0.0076002757996320724,4.2853003833442926e-05,0.0525733083486557,0.050635918974876404,0.000791910570114851,1.228737619385356e-05
